OBJECTID_1,OBJECTID,TRACT,BLKGRP,GEOID,GID,TOTAL_AC,LAND_AC,T_CAN_AC,T_CAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_IA_AC,UN_IA_PCT,TO_UN_AC,TO_UN_PCT,UN_SL_AC,UN_SL_PCT,UN_OT_AC,UN_OT_PCT,WATER_AC,WATER_PCT,UTC_AC06,UTC_PCT06,UTC_AC11,UTC_PCT11,PCT_CHG_06,PCT_CHG_11,SHAPEAREA,SHAPELEN
156,156,003200,4,110010032004,156,30.22,30.22,6.03,19.95367306,3.16,10.45665122,8.82,29.18596956,21.03,69.58967571,6.88,22.76637988,1.18,3.90469887,4.16,13.76571807,0,0,0,0,6.03,19.95367306,3.16,10.45665122,8.5,28.12706817,5.34,17.67041694,15.7,51.95234944,15.7,51.95234944,0,0,0,0,0,0,4.91,16.24214357,5.77,19.08699967,3.7115295,0.8666734,1316506.83577387,5094.1305084702
157,157,003301,1,110010033011,157,61.71,61.71,9.37,15.18392481,23.67,38.35683034,10.04,16.26964836,28.67,46.45924486,9.21,14.92464755,1.36,2.20385675,8.07,13.07729703,0,0,0,0,9.37,15.18392481,23.67,38.35683034,33.09,53.62177929,9.42,15.26494895,19.25,31.1942959,19.25,31.1942959,0,0,0,0,0,0,6.23,10.09560849,8.91,14.43850267,5.08831632,0.74542214,2687890.34880226,7865.43382047257
158,158,003301,2,110010033012,158,26.11,26.11,6.62,25.35427039,1.44,5.5151283,8.28,31.71198774,18.06,69.1689008,4.83,18.49865952,0.78,2.98736116,4.17,15.97089238,0,0,0,0,6.62,25.35427039,1.44,5.5151283,6.38,24.43508234,4.95,18.95825354,13.11,50.21064726,13.11,50.21064726,0,0,0,0,0,0,4.42,16.92837993,6.25,23.93718882,8.42589046,1.41708158,1137343.05832292,4800.72272688507
159,159,003301,3,110010033013,159,20.82,20.82,4.78,22.95869356,1.72,8.26128722,6.82,32.75696446,14.32,68.78001921,3.48,16.71469741,0.72,3.45821326,3.3,15.85014409,0,0,0,0,4.78,22.95869356,1.72,8.26128722,5.74,27.56964457,4.02,19.30835735,10.29,49.42363112,10.29,49.42363112,0,0,0,0,0,0,3.53,16.96299856,4.89,23.49831812,5.99569501,-0.53962455,906679.881863015,4420.02142712479
160,160,003302,1,110010033021,160,25.92,25.92,5.02,19.36728395,0.85,3.27932099,9.15,35.30092593,20.04,77.31481481,5.24,20.21604938,1.12,4.32098765,4.53,17.47685185,0,0,0,0,5.02,19.36728395,0.85,3.27932099,6.5,25.07716049,5.65,21.79783951,14.4,55.55555556,14.4,55.55555556,0,0,0,0,0,0,3.44,13.27160494,5.45,21.02623457,6.09567901,-1.65895062,1129129.17064292,4925.71618030734
161,161,003302,2,110010033022,161,23.16,23.16,4.47,19.30051813,0.82,3.54058722,7.56,32.64248705,17.86,77.11571675,5.32,22.97063903,1.24,5.35405872,3.75,16.19170984,0,0,0,0,4.47,19.30051813,0.82,3.54058722,5.78,24.95682211,4.96,21.41623489,12.85,55.4835924,12.91,55.74265976,0,0,0.05,0.21588946,0,0,3.67,15.8462867,4.96,21.41623489,3.45423143,-2.11571675,1008671.7748517,4683.29584461414
162,162,003400,1,110010034001,162,26.07,26.07,5,19.1791331,3.69,14.15420023,6.73,25.81511316,16.94,64.97890295,4.78,18.33525125,2.54,9.74299962,2.9,11.1238972,0,0,0.44,1.68776371,5,19.1791331,3.65,14.00076717,8.72,33.44840813,5.07,19.44764097,11.49,44.07364787,12.35,47.37245876,0.43,1.64940545,0.44,1.68776371,0,0,3.35,12.85001918,4.66,17.87495205,6.32911392,1.30418105,1135693.49603039,4449.09252058477
163,163,003400,2,110010034002,163,240.21,201.06,27.14,13.49845817,41.73,20.75499851,50.12,24.92788222,131.51,65.40833582,48.97,24.35591366,16.63,8.27116284,15.79,7.8533771,39.15,16.29914164,0.68,0.3382075,27.14,13.49845817,41.68,20.73013031,70.67,35.14871183,28.99,14.41858152,99.07,49.2738486,103.24,51.34785636,0.5,0.24868199,3.67,1.82532577,39.15,16.3,20.13,10.03839824,27.61,13.74931527,3.46005993,-0.2508571,10462728.8260213,17437.936295674
164,164,003500,1,110010035001,164,30.6,30.6,5.27,17.22222222,2.4,7.84313725,9.61,31.40522876,22.93,74.93464052,6.83,22.32026144,1.41,4.60784314,5.08,16.60130719,0,0,0,0,5.27,17.22222222,2.4,7.84313725,8.89,29.05228758,6.49,21.20915033,16.44,53.7254902,16.44,53.7254902,0,0,0,0,0,0,4.27,13.95881007,5.1,16.67211507,3.26341215,0.55010715,1332682.00695629,4673.75520417476
165,165,003500,2,110010035002,165,63.76,63.76,7.38,11.57465496,8.32,13.0489335,12.65,19.84002509,47.01,73.72961104,24.29,38.09598494,5.18,8.12421581,4.9,7.68506901,0,0,1.05,1.6468005,7.38,11.57465496,5.53,8.67314931,13.78,21.61229611,8.25,12.9391468,36.93,57.92032622,42.6,66.81304893,0.22,0.34504391,5.45,8.5476788,0,0,5.84,9.15934755,6.99,10.9629862,2.4153074,0.61166876,2777291.3900055,7698.15043623049
166,166,003600,1,110010036001,166,18.79,18.79,2.48,13.19850985,1.02,5.42841937,6.45,34.32676956,15.29,81.37307078,4.83,25.70516232,1.27,6.75891432,2.74,14.58222459,0,0,0,0,2.48,13.19850985,1.02,5.42841937,5,26.60989888,3.98,21.18147951,11.28,60.03193188,11.31,60.19159127,0,0,0.03,0.15965939,0,0,1.15,6.12027674,2.08,11.06971794,7.0782331,2.12879191,818560.04258668,3898.29449729046
167,167,003600,2,110010036002,167,18.18,18.18,2.87,15.78657866,1.78,9.7909791,5.27,28.98789879,13.53,74.42244224,4.21,23.15731573,1.1,6.05060506,2.95,16.22662266,0,0,0,0,2.87,15.78657866,1.76,9.6809681,5.57,30.63806381,3.8,20.90209021,9.44,51.92519252,9.75,53.63036304,0,0,0.3,1.65016502,0,0,2.09,11.49614962,3.08,16.94169417,4.29042904,-1.15511551,792008.938997632,3586.53151747899
168,168,003600,3,110010036003,168,38.55,38.55,5,12.97016861,3.83,9.93514916,12.58,32.63294423,29.72,77.09468223,6.63,17.19844358,2.42,6.27756161,8.09,20.98573281,0,0,0,0,5,12.97016861,3.82,9.90920882,11.56,29.98702983,7.74,20.07782101,19.2,49.80544747,21.99,57.04280156,0,0,2.79,7.23735409,0,0,4.09,10.60959792,5.28,13.69649805,2.36057069,-0.72632944,1679140.91849303,5971.37735456926
169,169,003700,1,110010037001,169,15.15,15.15,1.79,11.81518152,1.2,7.92079208,5.05,33.33333333,12.16,80.2640264,3.74,24.68646865,1.16,7.65676568,2.22,14.65346535,0,0,0,0,1.79,11.81518152,1.07,7.06270627,4.21,27.78877888,3.14,20.72607261,8.3,54.78547855,9.16,60.4620462,0,0,0.86,5.67656766,0,0,1.22,8.05280528,1.77,11.68316832,3.76237624,0.1320132,660033.573644762,3287.22969268879
170,170,003700,2,110010037002,170,29.56,29.56,4.57,15.46008119,1.9,6.42760487,9.5,32.13802436,22.96,77.67253045,6.62,22.39512855,2.87,9.70906631,3.97,13.43031123,0,0,0.14,0.47361299,4.57,15.46008119,1.84,6.22462788,8.25,27.90933694,6.4,21.65087957,15.97,54.02571042,16.75,56.66441137,0,0,0.78,2.63870095,0,0,3.11,10.5174163,4.21,14.23740277,4.94266489,1.22267842,1287848.07042279,4629.76509850932
171,171,003700,3,110010037003,171,27.51,27.21,8.63,31.71628078,3.44,12.64241088,5.03,18.48585079,14.93,54.86953326,4.41,16.20727674,2.53,9.29805219,2.96,10.87835355,0.3,1.10104267,0.21,0.77177508,8.63,31.71628078,3.44,12.64241088,8.93,32.81881661,5.49,20.17640573,9.44,34.69312753,9.64,35.42815141,0.21,0.77177508,0,0,0.3,1.1,7.62,28.06629834,8.18,29.72383721,3.64998244,1.99244357,1198525.69889958,5423.86880946359
172,172,003800,1,110010038001,172,28.64,28.64,2.75,9.60195531,0.78,2.72346369,12.76,44.55307263,25.12,87.70949721,5.69,19.86731844,2.14,7.47206704,4.53,15.81703911,0,0,0,0,2.75,9.60195531,0.78,2.72346369,7.44,25.97765363,6.67,23.28910615,18.45,64.42039106,18.45,64.42039106,0,0,0,0,0,0,3.01,10.50977654,3.86,13.47765363,-0.90782123,-3.87569832,1247441.55886403,5095.21934104178
173,173,003800,2,110010038002,173,36.8,36.8,8.78,23.85869565,1.9,5.16304348,10.66,28.9673913,26.11,70.95108696,7.28,19.7826087,2.59,7.03804348,5.58,15.16304348,0,0,0,0,8.78,23.85869565,1.67,4.53804348,7.8,21.19565217,6.12,16.63043478,17.93,48.72282609,20.22,54.94565217,0,0,2.29,6.22282609,0,0,7.5,20.38043478,8.52,23.15217391,3.47826087,0.70652174,1602872.77187604,6077.45114767127
174,174,003800,3,110010038003,174,22.49,22.49,3.44,15.29568697,0.92,4.09070698,7.46,33.17029791,18.1,80.48021343,5.91,26.27834593,2.17,9.64873277,2.55,11.33837261,0,0,0.03,0.13339262,3.44,15.29568697,0.92,4.09070698,5.43,24.14406403,4.51,20.05335705,13.36,59.40417964,13.62,60.560249,0.03,0.13339262,0.23,1.02267675,0,0,2.74,12.18319253,2.96,13.16140507,3.11249444,2.1342819,979537.619654076,4827.25040540807
175,175,003900,1,110010039001,175,11.33,11.33,3,26.47837599,0.49,4.32480141,3.82,33.71579876,7.84,69.19682259,2.15,18.97616946,0.8,7.06090026,1.08,9.53221536,0,0,0,0,3,26.47837599,0.46,4.06001765,2.2,19.41747573,1.73,15.26919682,5.96,52.60370697,6.13,54.10414828,0,0,0.17,1.50044131,0,0,2,17.65225066,2.56,22.59488085,8.82612533,3.88349515,493442.653735277,3350.97352426432
176,176,003900,2,110010039002,176,57.07,56.03,40.09,71.55095485,3.54,6.31804391,4.69,8.3705158,12.41,22.14884883,5.15,9.19150455,1,1.78475817,1.57,2.80207032,1.04,1.81763076,0,0,40.09,71.55095485,3.52,6.28234874,5.93,10.58361592,2.41,4.30126718,9.83,17.54417276,10.02,17.88327682,0,0,0.18,0.32125647,1.04,1.82,37.35,68.77186522,35.88,65.43862849,2.77908963,6.11232636,2485705.00311377,9836.43005164419
177,177,003900,3,110010039003,177,18.54,18.54,3.37,18.17691478,0.63,3.39805825,7.38,39.80582524,14.54,78.42502697,3.59,19.3635383,1.26,6.7961165,2.31,12.45954693,0,0,0,0,3.37,18.17691478,0.63,3.39805825,4.2,22.65372168,3.57,19.25566343,10.97,59.16936354,10.97,59.16936354,0,0,0,0,0,0,2.35,12.67529666,3.34,18.01510248,5.50161812,0.1618123,807495.266506346,4667.40844093868
178,178,003900,4,110010039004,178,12.15,12.15,3.11,25.59670782,0.48,3.95061728,4.76,39.17695473,8.56,70.4526749,1.58,13.00411523,0.5,4.11522634,1.72,14.1563786,0,0,0,0,3.11,25.59670782,0.48,3.95061728,2.7,22.22222222,2.22,18.27160494,6.34,52.18106996,6.34,52.18106996,0,0,0,0,0,0,2.82,23.20987654,3.32,27.32510288,2.38683128,-1.72839506,529286.415342134,3111.99914211733
202,202,006801,2,110010068012,202,22.42,22.42,5.65,25.20071365,2.5,11.15075825,5.42,24.17484389,14.27,63.6485281,5.05,22.52453167,0.85,3.79125781,2.94,13.1132917,0,0,0,0,5.65,25.20071365,2.49,11.10615522,6.28,28.01070473,3.79,16.90454951,10.47,46.69937556,10.49,46.78858162,0,0,0.01,0.04460303,0,0,3.84,17.12756467,4.72,21.05263158,8.07314897,4.14808207,976645.221378235,4124.27864571691
203,203,006802,1,110010068021,203,26.25,26.25,6.29,23.96190476,3.58,13.63809524,6.37,24.26666667,16.38,62.4,5.72,21.79047619,0.89,3.39047619,3.4,12.95238095,0,0,0,0,6.29,23.96190476,3.43,13.06666667,7.68,29.25714286,4.25,16.19047619,12.09,46.05714286,12.27,46.74285714,0,0,0.18,0.68571429,0,0,4.34,16.53333333,5.23,19.92380952,7.42857143,4.03809524,1143370.97143333,5144.61023085872
204,204,006802,2,110010068022,204,43.59,43.59,13.69,31.40628585,4.97,11.40169764,10.36,23.76691902,24.76,56.80201881,7.94,18.21518697,1.12,2.56939665,5.34,12.25051617,0,0,0.17,0.38999771,13.69,31.40628585,4.81,11.03464097,11.23,25.76278963,6.42,14.72814866,18.26,41.89034182,18.67,42.83092452,0.17,0.38999771,0.24,0.550585,0,0,9.35,21.44987382,12.04,27.62101399,9.95641202,3.78527185,1898653.30182375,6848.21261686704
205,205,006804,1,110010068041,205,499.93,388.03,106.68,27.49271964,97.8,25.20423679,28.02,7.22109115,181.38,46.74380847,119.01,30.670309,12.68,3.26778857,21.67,5.58461975,111.9,22.38271413,2.17,0.55923511,106.68,27.49271964,93.18,24.0136072,121.2,31.23469835,28.02,7.22109115,133.38,34.3736309,160.15,41.27258202,2.01,0.51800119,24.76,6.38094993,111.9,22.38,84.34,21.81470177,97.66,25.27759803,5.67801786,2.2151216,21776301.2192421,22094.074262467
206,206,006900,1,110010069001,206,61.59,61.59,19.18,31.14141906,5.61,9.10862153,13.84,22.47118039,36.79,59.73372301,11.6,18.83422634,2.88,4.67608378,8.47,13.75223251,0,0,0.01,0.0162364,19.18,31.14141906,5.01,8.13443741,12.77,20.73388537,7.76,12.59944796,24.67,40.05520377,29.64,48.12469557,0.01,0.0162364,4.97,8.0694918,0,0,13.72,22.27634356,17.16,27.86166585,8.8650755,3.27975321,2682650.19075116,8529.86431217224
207,207,006900,2,110010069002,207,39.79,39.79,11.08,27.84619251,2.4,6.03166625,10.44,26.23774818,26.25,65.97134959,10.44,26.23774818,2.53,6.3583815,2.84,7.13747173,0,0,0.07,0.1759236,11.08,27.84619251,2.39,6.00653431,7.64,19.20080422,5.25,13.19426992,20.56,51.67127419,21.07,52.95300327,0.07,0.1759236,0.45,1.13093742,0,0,7.33,18.421714,9.63,24.20206082,9.42447851,3.64413169,1733335.35586271,5432.89761878631
208,208,007000,1,110010070001,208,44.06,44.06,14.01,31.7975488,3.15,7.14934181,11.1,25.19291875,26.74,60.68996823,10.33,23.44530186,2.08,4.72083522,3.23,7.33091239,0,0,0.16,0.36314117,14.01,31.7975488,3.15,7.14934181,8.43,19.13300045,5.28,11.98365865,21.43,48.63822061,21.62,49.06945075,0.16,0.36314117,0.04,0.09078529,0,0,8.55,19.40095303,12.88,29.226231,12.39659577,2.5713178,1919359.03362429,6010.13381425998
209,209,007000,2,110010070002,209,59.82,59.82,14.22,23.77131394,5.13,8.57572718,15.54,25.9779338,39.43,65.9144099,14.94,24.97492477,4.73,7.9070545,4.21,7.03778001,0,0,1.04,1.73854898,14.22,23.77131394,3.29,5.49983283,11.12,18.58910064,7.83,13.0892678,29.9,49.98328318,34.47,57.62286861,0.83,1.38749582,3.74,6.2520896,0,0,9.2,15.37947175,14.97,25.02507523,8.39184219,-1.25376128,2605507.13938892,6972.62642490531
210,210,007100,1,110010071001,210,125.14,91.02,13.45,14.77697209,8.82,9.69017798,6.24,6.85563612,65.52,71.9841793,30.89,33.93759613,3.13,3.43880466,25.27,27.76312898,34.13,27.2700885,3.23,3.54867062,13.45,14.77697209,8.66,9.51439244,36.34,39.92529114,27.68,30.4108987,37.02,40.6723797,41.22,45.28675016,2.96,3.25203252,1.24,1.36233795,34.13,27.27,12.2,13.40806682,14.5,15.93231513,1.36890527,-1.15534304,5451091.35552083,10739.3342200572
211,211,007100,2,110010071002,211,55.57,55.57,15.64,28.14468238,4.57,8.2238618,12.87,23.15997841,34.54,62.15583948,12.59,22.65610941,4.1,7.3780817,4.99,8.97966529,0,0,0.82,1.47561634,15.64,28.14468238,4.4,7.91794134,13.36,24.04174915,8.96,16.12380781,25.05,45.07827965,26.57,47.81356847,0.64,1.15170056,0.88,1.58358827,0,0,10.28,18.51251576,12.98,23.35792694,9.63216663,4.78675544,2420527.74190031,7668.46547528504
212,212,007200,1,110010072001,212,74.66,74.66,4.85,6.49611572,4.99,6.68363247,13.05,17.47923922,64.74,86.71309938,30.59,40.97240825,5.38,7.20600054,15.72,21.05545138,0,0,0.07,0.09375837,4.85,6.49611572,4.49,6.01392982,25.05,33.55210287,20.56,27.53817305,43.53,58.30431289,44.76,59.95178141,0.07,0.09375837,1.16,1.55371015,0,0,6.74,9.02759175,8.62,11.54567372,-2.53147602,-5.049558,3251894.75671722,8214.04760693591
213,213,007200,2,110010072002,213,331.02,262.27,21.06,8.02989286,20.92,7.97651275,71.67,27.32680063,219.39,83.65043657,80.32,30.62492851,29.63,11.29751783,37.77,14.40118961,68.76,20.7713439,0.89,0.33934495,21.06,8.02989286,15.72,5.99382316,73.51,28.02836771,57.79,22.03454455,137.36,52.37350822,167.7,63.94173943,0.53,0.20208182,29.81,11.36614939,68.75,20.77,11.48,4.41148215,19.05,7.29689355,3.61841071,0.73299931,14418911.1732871,16624.2039258897
214,214,007301,1,110010073011,214,2440.04,1139.53,129.36,11.35204865,416.91,36.58613639,143.14,12.56131914,590.06,51.78099743,315.39,27.67720025,39.17,3.43738208,92.36,8.10509596,1300.51,53.29864726,3.21,0.28169508,129.36,11.35204865,405.77,35.60854036,504.96,44.31300624,99.19,8.70446588,458.1,40.20078453,505.21,44.33494511,1.18,0.10355146,45.94,4.03148667,1300.51,53.3,48.56,4.29172411,136.58,12.05653099,7.06032454,-0.70448234,106281272.258533,58605.4879102269
215,215,007304,1,110010073041,215,246.37,245.25,134.86,54.98878695,40.47,16.50152905,16.77,6.83792049,68.5,27.93068298,37.17,15.1559633,6.97,2.84199796,7.6,3.0988787,1.11,0.45145165,1.42,0.57900102,134.86,54.98878695,38.96,15.88583078,51.58,21.03160041,12.62,5.14576962,53.93,21.98980632,58.81,23.97961264,1.19,0.48521916,3.7,1.50866463,1.11,0.45,130.24,53.37048724,130.51,53.23245095,1.61829972,1.756336,10731135.9168948,17929.4351488378
216,216,007304,2,110010073042,216,26.04,26.04,7.66,29.41628264,6.72,25.80645161,3.95,15.16897081,11.67,44.8156682,4.85,18.62519201,0.91,3.49462366,1.96,7.52688172,0,0,0,0,7.66,29.41628264,6.72,25.80645161,9.58,36.78955453,2.86,10.98310292,8.8,33.79416283,8.8,33.79416283,0,0,0,0,0,0,6.55,25.15360983,7.32,28.11059908,4.26267281,1.30568356,1134401.82238336,4411.59683737127
217,217,007304,3,110010073043,217,36.59,36.59,9.37,25.60808964,9.17,25.06149221,4.23,11.56053567,13.67,37.35993441,6.61,18.06504509,1.39,3.79885215,1.45,3.96283137,0,0,4.37,11.94315387,9.37,25.60808964,9.15,25.00683247,11.99,32.76851599,2.83,7.73435365,10.84,29.62558076,15.23,41.62339437,4.24,11.58786554,0.15,0.40994807,0,0,7.23,19.75949713,9.32,25.47144028,5.84859251,0.13664936,1593825.28044064,6486.37414674861
218,218,007401,1,110010074011,218,314.28,258.76,78.31,30.26356469,76.22,29.45586644,19.12,7.38908641,104.03,40.20327717,59,22.80105117,8.2,3.16895965,17.71,6.84417994,55.52,17.66554495,0.21,0.08115628,78.31,30.26356469,76.07,29.39789767,99.48,38.44489102,23.41,9.04699335,76.78,29.6722832,80.98,31.29540887,0.21,0.08115628,4,1.54583398,55.52,17.67,66.15,25.64450475,69.08,26.64095642,4.61905994,3.62260827,13689493.6080146,17902.8735384705
219,219,007401,2,110010074012,219,43.47,43.47,17.06,39.24545664,7.66,17.62134806,5.03,11.57119853,18.66,42.92615597,10.9,25.07476421,1.57,3.61168622,1.16,2.66850702,0,0,0.09,0.20703934,17.06,39.24545664,7.64,17.57533931,10.32,23.7405107,2.67,6.14216701,15.93,36.64596273,16.09,37.01403267,0.09,0.20703934,0.08,0.18403497,0,0,10.99,25.28180354,15.36,35.3347136,13.96365309,3.91074304,1893501.84039183,7158.34783819706
220,220,007403,1,110010074031,220,80.58,80.58,31.1,38.59518491,17.99,22.32563912,9.86,12.23628692,31.39,38.9550757,15.83,19.64507322,2.24,2.77984612,3.46,4.29386945,0,0,0.11,0.1365103,31.1,38.59518491,17.88,22.18912882,23.47,29.12633408,5.58,6.92479523,25.69,31.88136014,26.02,32.29089104,0.06,0.07446016,0.27,0.33507074,0,0,24.93,30.93819806,29.11,36.12558948,7.65698685,2.46959543,3510140.98047874,10413.6325946448
221,221,007404,1,110010074041,221,87.44,87.44,32.37,37.01967063,19.04,21.77493138,10.62,12.14547118,35.56,40.66788655,14.97,17.12031107,3.68,4.20860018,6.29,7.19350412,0,0,0.47,0.53751144,32.37,37.01967063,17.54,20.05946935,26.01,29.74611162,8.47,9.68664227,25.59,29.26578225,29.05,33.22278134,0.07,0.08005489,3.4,3.8883806,0,0,27.93,31.94555645,29.04,33.21514354,5.07411419,3.80452709,3808271.82473427,8826.8876444339
273,273,008802,4,110010088024,273,22.94,22.94,4.91,21.40366173,1.87,8.15170009,7.42,32.34524847,16.17,70.48823017,4.06,17.6983435,0.87,3.79250218,3.82,16.65213601,0,0,0,0,4.91,21.40366173,1.87,8.15170009,6.55,28.55274629,4.69,20.44463819,11.48,50.04359198,11.48,50.04359198,0,0,0,0,0,0,4.67,20.35745423,4.44,19.35483871,1.0462075,2.04882302,999254.896719693,4364.41763845328
274,274,008803,1,110010088031,274,284.59,284.59,42.74,15.01809621,46.38,16.2971292,67.55,23.73590077,194.67,68.40366844,82.95,29.14719421,16.63,5.84349415,27.54,9.67707931,0,0,0.8,0.28110615,42.74,15.01809621,41.6,14.61751994,77.58,27.26026916,35.97,12.63923539,150.49,52.87958115,164.28,57.72514846,0.8,0.28110615,12.98,4.56094733,0,0,35.33,12.41522297,43.31,15.21891911,2.60287324,-0.2008229,12396124.1683967,17346.7488483067
275,275,008804,1,110010088041,275,24.14,24.14,5.22,21.62386081,3.25,13.46313173,6.88,28.50041425,15.68,64.95443248,4.31,17.85418393,1.12,4.63960232,3.36,13.91880696,0,0,0,0,5.22,21.62386081,3.25,13.46313173,7.73,32.02154101,4.48,18.55840928,11.2,46.3960232,11.2,46.3960232,0,0,0,0,0,0,3.93,16.28003314,4.59,19.01408451,5.34382767,2.6097763,1051604.941344,5653.02999925285
276,276,008804,2,110010088042,276,170.37,170.37,28.55,16.75764513,58.66,34.43094442,21.67,12.71937548,82.94,48.68227974,45.69,26.81810178,5.13,3.0110935,10.45,6.13370899,0,0,0.22,0.12913072,28.55,16.75764513,58.62,34.4074661,71.32,41.86183013,12.7,7.45436403,67.35,39.53160768,70.49,41.37465516,0.22,0.12913072,2.92,1.71391677,0,0,22.89,13.43546399,24.67,14.48024887,3.32218114,2.27739626,7421016.76940342,12697.1200455048
277,277,008903,1,110010089031,277,54.01,54.01,9.06,16.77467136,5.65,10.46102574,13.68,25.32864284,39.01,72.2273653,16.52,30.58692835,2.76,5.11016478,6.04,11.18311424,0,0,0.3,0.55545269,9.06,16.77467136,5.65,10.46102574,14.44,26.73578967,8.78,16.25624884,30.2,55.91557119,30.52,56.50805406,0.3,0.55545269,0.02,0.03703018,0,0,6.56,12.14589891,6.64,12.29401963,4.62877245,4.48065173,2352874.75544947,7229.01133687574
278,278,008903,2,110010089032,278,19.99,19.99,2.91,14.55727864,6.05,30.26513257,4.04,20.21010505,11.03,55.17758879,3.85,19.25962981,1.17,5.85292646,1.96,9.80490245,0,0,0,0,2.91,14.55727864,5.61,28.06403202,8.61,43.07153577,3,15.00750375,7.89,39.46973487,8.47,42.37118559,0,0,0.57,2.85142571,0,0,2.6,13,2.87,14.35,1.55727864,0.20727864,870719.995086073,4925.22137361918
279,279,008904,1,110010089041,279,69.73,69.73,10.59,15.18715044,18.4,26.38749462,15.32,21.97045748,39.7,56.93388785,12.72,18.24178976,4.76,6.82633013,6.89,9.88096945,0,0,1.05,1.50580812,10.59,15.18715044,16.85,24.16463502,27.76,39.81069841,10.91,15.64606339,28.04,40.21224724,31.38,45.00215115,1.01,1.448444,2.33,3.34145992,0,0,8.83,12.66312921,9.96,14.28366557,2.52402122,0.90348487,3037229.89068339,7459.17503648155
280,280,008904,2,110010089042,280,43.09,43.09,6.78,15.73450917,5.3,12.29983755,8.89,20.63123695,30.23,70.15548851,16.79,38.96495707,2.09,4.8503133,2.46,5.7089812,0,0,0.78,1.81016477,6.78,15.73450917,5.28,12.25342307,9.78,22.69668136,4.5,10.4432583,25.68,59.59619401,26.53,61.56880947,0.77,1.78695753,0.08,0.18565793,0,0,5.01,11.62682757,4.82,11.18589,4.1076816,4.54861917,1876621.73553111,7268.68325088523
281,281,009000,1,110010090001,281,300.15,293.32,107.83,36.76189827,47.36,16.14618846,21.28,7.25487522,135.3,46.12709669,66.81,22.77717169,6.87,2.34215192,40.34,13.75289786,6.83,2.27633468,2.84,0.96822583,107.83,36.76189827,45.82,15.6211646,90.99,31.02072821,45.17,15.39956362,88.09,30.03204691,94.5,32.21737352,2.49,0.84890222,3.93,1.33983363,6.83,2.28,151.02,51.26620952,146.08,49.56064461,-14.50431125,-12.79874635,13074166.6366495,17853.2582405703
282,282,009000,2,110010090002,282,59.58,59.53,18.15,30.48882916,9.7,16.29430539,8.72,14.6480766,31.65,53.16647069,12.27,20.61145641,3.05,5.12346716,7.61,12.78347052,0.05,0.07838551,0.03,0.05039476,18.15,30.48882916,9.68,16.26070889,20.31,34.11725181,10.63,17.85654292,20.99,35.25953301,21.07,35.39391903,0.03,0.05039476,0.06,0.10078952,0.05,0.08,14.13,23.71203222,19.82,33.2606142,6.77679694,-2.77178504,2595154.02906942,7884.43350017318
283,283,007601,2,110010076012,283,39.71,39.71,13.8,34.75195165,7.42,18.68546966,6.16,15.51246537,18.49,46.5625787,7,17.62780156,1.37,3.45001259,3.95,9.9471166,0,0,0,0,13.8,34.75195165,7.32,18.43364392,12.56,31.62931252,5.24,13.1956686,13.16,33.14026694,13.35,33.61873583,0,0,0.19,0.4784689,0,0,10.24,25.78695543,12.35,31.10047847,8.96499622,3.65147318,1729711.05522952,5563.87066861855
222,222,007404,2,110010074042,222,62.89,62.85,14.67,23.34128878,22.95,36.51551313,6.44,10.24661893,24.83,39.50676213,11.03,17.54972156,2.57,4.08910103,4.79,7.6213206,0.04,0.06168886,0.41,0.65234686,14.67,23.34128878,22.95,36.51551313,30.3,48.21002387,7.36,11.71042164,17.47,27.79634049,17.88,28.44868735,0.41,0.65234686,0,0,0.04,0.06,13.23,21.03338633,12.6,20.0317965,2.30790246,3.30949228,2739779.64868865,8518.39579948914
