OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,GID,TOTAL_AC,LAND_AC,T_CAN_AC,T_CAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_IA_AC,UN_IA_PCT,TO_UN_AC,TO_UN_PCT,UN_SL_AC,UN_SL_PCT,UN_OT_AC,UN_OT_PCT,WATER_AC,WATER_PCT,UTC_AC06,UTC_PCT06,UTC_AC11,UTC_PCT11,PCT_CHG_06,PCT_CHG_11,SHAPEAREA,SHAPELEN
1767,11,001,006500,2017,110010065002017,1767,1.28,1.28,0.49,38.28125,0.29,22.65625,0,0,0.49,38.28125,0.23,17.96875,0.24,18.75,0.02,1.5625,0,0,0,0,0.49,38.28125,0.01,0.78125,0.11,8.59375,0.1,7.8125,0.23,17.96875,0.67,52.34375,0,0,0.44,34.375,0,0,0.3,23.4375,0.23,17.96875,14.84375,20.3125,55606.7831332669,1382.16924461067
1768,11,001,002702,3014,110010027023014,1768,0.09,0.09,0.01,11.11111111,0,0,0,0,0.07,77.77777778,0.06,66.66666667,0.01,11.11111111,0,0,0,0,0,0,0.01,11.11111111,0,0,0.01,11.11111111,0.01,11.11111111,0.06,66.66666667,0.06,66.66666667,0,0,0,0,0,0,0.04,44.44444444,0.02,22.22222222,-33.33333333,-11.11111111,3744.57522575298,262.522921230304
1769,11,001,010600,2041,110010106002041,1769,3.1,3.1,0.06,1.93548387,0,0,1.82,58.70967742,3.04,98.06451613,0.59,19.03225806,0.47,15.16129032,0.16,5.16129032,0,0,0,0,0.06,1.93548387,0,0,0.63,20.32258065,0.63,20.32258065,2.41,77.74193548,2.41,77.74193548,0,0,0,0,0,0,0.05,1.61290323,0.06,1.93548387,0.32258065,0,134919.450191579,1626.07234486131
1770,11,001,006202,1205,110010062021205,1770,34.68,34.45,18.18,52.77213353,8.91,25.86357039,0,0,7.35,21.33526851,5.02,14.57184325,2.04,5.92162554,0.29,0.84179971,0.23,0.67473691,0,0,18.18,52.77213353,8.91,25.86357039,11.25,32.65602322,2.33,6.76342525,5.02,14.57184325,5.02,14.57184325,0,0,0,0,0.23,0.67,10.69,31.28475271,16.1,46.73439768,21.48738082,6.03773585,1511039.23898217,31721.4757629821
1771,11,001,010400,2029,110010104002029,1771,0.11,0.11,0.01,9.09090909,0,0,0,0,0.09,81.81818182,0.09,81.81818182,0,0,0,0,0,0,0,0,0.01,9.09090909,0,0,0,0,0,0,0.09,81.81818182,0.09,81.81818182,0,0,0,0,0,0,0,0,0.02,18.18181818,9.09090909,-9.09090909,4670.19431192777,314.106123407923
1772,11,001,000400,2014,110010004002014,1772,0.74,0.74,0.73,98.64864865,0,0,0,0,0.01,1.35135135,0.01,1.35135135,0,0,0,0,0,0,0,0,0.73,98.64864865,0,0,0,0,0,0,0.01,1.35135135,0.01,1.35135135,0,0,0,0,0,0,0.72,97.2972973,0.68,91.89189189,1.35135135,6.75675676,32011.9845949774,1106.28942853272
1773,11,001,002101,1010,110010021011010,1773,4.39,4.39,1.33,30.29612756,0.68,15.48974943,1.13,25.74031891,2.37,53.98633257,0.63,14.35079727,0.12,2.73348519,0.5,11.38952164,0,0,0,0,1.33,30.29612756,0.68,15.48974943,1.3,29.61275626,0.62,14.12300683,1.75,39.86332574,1.75,39.86332574,0,0,0,0,0,0,1.22,27.7904328,1.79,40.77448747,2.50569476,-10.47835991,191093.35167567,1759.598693438
1774,11,001,001901,3006,110010019013006,1774,2.45,2.45,0.35,14.28571429,0.42,17.14285714,0.53,21.63265306,1.68,68.57142857,0.53,21.63265306,0.12,4.89795918,0.51,20.81632653,0,0,0,0,0.35,14.28571429,0.42,17.14285714,1.04,42.44897959,0.62,25.30612245,1.06,43.26530612,1.06,43.26530612,0,0,0,0,0,0,0.58,23.67346939,0.36,14.69387755,-9.3877551,-0.40816327,106791.18417458,1428.38169413868
1775,11,001,004600,2009,110010046002009,1775,3.27,3.27,1.13,34.55657492,0.2,6.11620795,0.8,24.4648318,1.94,59.32721713,0.56,17.12538226,0.14,4.28134557,0.44,13.45565749,0,0,0,0,1.13,34.55657492,0.2,6.11620795,0.75,22.93577982,0.55,16.81957187,1.36,41.59021407,1.39,42.50764526,0,0,0.03,0.91743119,0,0,0.93,28.44036697,1.08,33.02752294,6.11620795,1.52905199,142374.492544362,1627.80855717099
1776,11,001,010800,2009,110010108002009,1776,5.55,5.55,0.5,9.00900901,0.1,1.8018018,2.67,48.10810811,4.95,89.18918919,1.07,19.27927928,0.47,8.46846847,0.74,13.33333333,0,0,0,0,0.5,9.00900901,0.1,1.8018018,1.29,23.24324324,1.19,21.44144144,3.75,67.56756757,3.76,67.74774775,0,0,0.01,0.18018018,0,0,0.26,4.68468468,0.54,9.72972973,4.32432432,-0.72072072,241587.185124836,1979.27337835358
1777,11,001,007901,2001,110010079012001,1777,5.61,5.61,1.12,19.96434938,0.78,13.90374332,1.27,22.63814617,3.71,66.13190731,0.98,17.4688057,0.17,3.03030303,1.29,22.99465241,0,0,0,0,1.12,19.96434938,0.78,13.90374332,2.24,39.92869875,1.46,26.02495544,2.25,40.10695187,2.25,40.10695187,0,0,0,0,0,0,1.03,18.3600713,1.33,23.70766488,1.60427807,-3.74331551,244199.752161075,1966.40428899235
1778,11,001,009601,1012,110010096011012,1778,3.22,3.22,0.1,3.10559006,0,0,0,0,3.12,96.89440994,3.02,93.78881988,0.1,3.10559006,0,0,0,0,0,0,0.1,3.10559006,0,0,0.1,3.10559006,0.1,3.10559006,3.02,93.78881988,3.02,93.78881988,0,0,0,0,0,0,0.16,4.9689441,0.28,8.69565217,-1.86335404,-5.59006211,140343.659055379,5808.87808435263
1951,11,001,010300,3011,110010103003011,1951,6.06,6.06,1.2,19.8019802,0.77,12.70627063,1.64,27.06270627,4.08,67.32673267,1.4,23.10231023,0.29,4.78547855,0.75,12.37623762,0,0,0,0,1.2,19.8019802,0.77,12.70627063,1.81,29.8679868,1.04,17.16171617,3.04,50.1650165,3.04,50.1650165,0,0,0,0,0,0,1.36,22.44224422,1.31,21.61716172,-2.64026403,-1.81518152,263788.395196547,2261.62482407887
1952,11,001,009700,1009,110010097001009,1952,2.92,2.92,0.22,7.53424658,0.8,27.39726027,0.64,21.91780822,1.9,65.06849315,0.75,25.68493151,0.19,6.50684932,0.32,10.95890411,0,0,0,0,0.22,7.53424658,0.8,27.39726027,1.31,44.8630137,0.51,17.46575342,1.39,47.60273973,1.39,47.60273973,0,0,0,0,0,0,0.01,0.34246575,0.14,4.79452055,7.19178082,2.73972603,127185.048372235,1495.171374548
1953,11,001,002701,1002,110010027011002,1953,3.16,3.16,0.53,16.7721519,0.3,9.49367089,1,31.64556962,2.34,74.05063291,0.82,25.94936709,0.14,4.43037975,0.38,12.02531646,0,0,0,0,0.53,16.7721519,0.3,9.49367089,0.82,25.94936709,0.52,16.4556962,1.82,57.59493671,1.82,57.59493671,0,0,0,0,0,0,0.39,12.34177215,0.4,12.65822785,4.43037975,4.11392405,137623.545526751,1527.36363493015
1954,11,001,008701,2010,110010087012010,1954,2.35,2.35,0.23,9.78723404,0.24,10.21276596,1.13,48.08510638,1.88,80,0.29,12.34042553,0.21,8.93617021,0.25,10.63829787,0,0,0,0,0.23,9.78723404,0.24,10.21276596,0.7,29.78723404,0.47,20,1.42,60.42553191,1.42,60.42553191,0,0,0,0,0,0,0.38,16.17021277,0.08,3.40425532,-6.38297872,6.38297872,102512.891450255,1311.57523387062
1955,11,001,007000,2000,110010070002000,1955,0.93,0.93,0.32,34.40860215,0.12,12.90322581,0,0,0.49,52.68817204,0.22,23.65591398,0.25,26.88172043,0.01,1.07526882,0,0,0,0,0.32,34.40860215,0.01,1.07526882,0.09,9.67741935,0.08,8.60215054,0.22,23.65591398,0.53,56.98924731,0,0,0.3,32.25806452,0,0,0.23,24.7311828,0.27,29.03225806,9.67741935,5.37634409,40486.9810530999,1048.02510760153
1956,11,001,003400,1000,110010034001000,1956,7.32,7.32,0.97,13.25136612,1.08,14.75409836,1.87,25.54644809,5.26,71.8579235,1.66,22.67759563,1.14,15.57377049,0.59,8.06010929,0,0,0,0,0.97,13.25136612,1.08,14.75409836,2.81,38.38797814,1.73,23.63387978,3.53,48.22404372,3.54,48.36065574,0,0,0,0,0,0,0.7,9.56284153,0.79,10.79234973,3.68852459,2.45901639,318861.387525108,2477.98024244106
1957,11,001,000100,1000,110010001001000,1957,142.35,142.26,102.6,72.12146774,14.78,10.38942781,8.31,5.84141712,24.88,17.48910446,8.3,5.83438774,3.33,2.34078448,4.93,3.46548573,0.09,0.0645756,0,0,102.6,72.12146774,14.65,10.29804583,20.09,14.12203009,5.44,3.82398425,16.61,11.67580486,19.57,13.75650218,0,0,2.95,2.07366793,0.09,0.06,97.89,68.8057918,95.59,67.16554244,3.31567593,4.9559253,6199938.38255201,14270.8714387564
1958,11,001,003400,2010,110010034002010,1958,6.4,6.4,0.61,9.53125,1.96,30.625,1.14,17.8125,3.82,59.6875,1.56,24.375,0.8,12.5,0.32,5,0,0,0.01,0.15625,0.61,9.53125,1.96,30.625,3.08,48.125,1.12,17.5,2.7,42.1875,2.71,42.34375,0.01,0.15625,0,0,0,0,0.24,3.75,0.44,6.875,5.78125,2.65625,278905.768289489,2270.27457938364
1959,11,001,002400,1001,110010024001001,1959,3.83,3.83,0.64,16.71018277,0.61,15.92689295,1.07,27.93733681,2.55,66.57963446,0.91,23.75979112,0.17,4.4386423,0.4,10.44386423,0,0,0.03,0.78328982,0.64,16.71018277,0.61,15.92689295,1.17,30.54830287,0.57,14.88250653,1.98,51.69712794,2.01,52.48041775,0.03,0.78328982,0,0,0,0,0.31,8.11518325,0.46,12.04188482,8.59499952,4.66829795,166674.945687112,1636.46738207707
1960,11,001,006202,1244,110010062021244,1960,13.07,10.43,5.86,56.18408437,3.2,30.68072867,0,0,1.35,12.94343241,1.25,11.98465964,0.06,0.57526366,0.05,0.47938639,2.64,20.22495274,0.02,0.19175455,5.86,56.18408437,3.2,30.68072867,3.3,31.63950144,0.1,0.95877277,1.25,11.98465964,1.26,12.08053691,0.02,0.19175455,0,0,2.64,20.22,4.4,46.16998951,5.02,46.26728111,10.01409487,9.91680327,569318.022560352,4416.33359706005
1961,11,001,001001,3014,110010010013014,1961,3.65,3.65,2.71,74.24657534,0.32,8.76712329,0.33,9.04109589,0.62,16.98630137,0.24,6.57534247,0,0,0.04,1.09589041,0,0,0,0,2.71,74.24657534,0.32,8.76712329,0.37,10.1369863,0.05,1.36986301,0.57,15.61643836,0.57,15.61643836,0,0,0,0,0,0,2.22,60.82191781,2.44,66.84931507,13.42465753,7.39726027,159034.00193044,1628.61122365637
1962,11,001,007601,5018,110010076015018,1962,4.27,4.27,1.36,31.8501171,0.42,9.83606557,1.17,27.40046838,2.5,58.54800937,0.59,13.81733021,0.12,2.81030445,0.61,14.28571429,0,0,0,0,1.36,31.8501171,0.42,9.83606557,1.16,27.16627635,0.74,17.33021077,1.76,41.21779859,1.76,41.21779859,0,0,0,0,0,0,0.91,21.31147541,1.01,23.65339578,10.53864169,8.19672131,186018.429007624,2101.29242274881
1963,11,001,002702,1006,110010027021006,1963,3.16,3.16,1.04,32.91139241,0.14,4.43037975,0.91,28.79746835,1.98,62.65822785,0.53,16.7721519,0.2,6.32911392,0.35,11.07594937,0,0,0,0,1.04,32.91139241,0.14,4.43037975,0.69,21.83544304,0.55,17.40506329,1.43,45.25316456,1.43,45.25316456,0,0,0,0,0,0,0.8,25.3164557,0.89,28.16455696,7.59493671,4.74683544,137475.461860757,1515.10975532709
1964,11,001,002102,3003,110010021023003,1964,5.1,5.1,0.72,14.11764706,1.33,26.07843137,1.5,29.41176471,3.05,59.80392157,0.79,15.49019608,0.15,2.94117647,0.61,11.96078431,0,0,0,0,0.72,14.11764706,1.33,26.07843137,2.09,40.98039216,0.76,14.90196078,2.29,44.90196078,2.29,44.90196078,0,0,0,0,0,0,0.69,13.52941176,0.84,16.47058824,0.58823529,-2.35294118,222114.022735,1917.17037827312
1965,11,001,007604,2028,110010076042028,1965,3.4,3.4,1.34,39.41176471,0.7,20.58823529,0.38,11.17647059,1.37,40.29411765,0.54,15.88235294,0.08,2.35294118,0.36,10.58823529,0,0,0,0,1.34,39.41176471,0.7,20.58823529,1.14,33.52941176,0.44,12.94117647,0.93,27.35294118,0.93,27.35294118,0,0,0,0,0,0,1.18,34.70588235,1.29,37.94117647,4.70588235,1.47058824,148239.573792812,1544.82997419617
1966,11,001,002001,2009,110010020012009,1966,1.2,1.2,0.5,41.66666667,0.15,12.5,0.15,12.5,0.56,46.66666667,0.3,25,0.03,2.5,0.08,6.66666667,0,0,0,0,0.5,41.66666667,0.15,12.5,0.26,21.66666667,0.11,9.16666667,0.45,37.5,0.45,37.5,0,0,0,0,0,0,0.37,31.09243697,0.52,43.69747899,10.57422969,-2.03081232,52199.3582890886,1203.95562663452
1967,11,001,009901,2009,110010099012009,1967,3.35,3.35,1.16,34.62686567,0.93,27.76119403,0.41,12.23880597,1.26,37.6119403,0.59,17.6119403,0.02,0.59701493,0.24,7.1641791,0,0,0,0,1.16,34.62686567,0.93,27.76119403,1.19,35.52238806,0.26,7.76119403,1,29.85074627,1,29.85074627,0,0,0,0,0,0,0.91,27.1641791,1.06,31.64179104,7.46268657,2.98507463,145804.803194219,1715.78719070275
1968,11,001,000901,3025,110010009013025,1968,0.18,0.18,0.06,33.33333333,0.09,50,0,0,0.04,22.22222222,0.04,22.22222222,0,0,0,0,0,0,0,0,0.06,33.33333333,0,0,0,0,0,0,0.04,22.22222222,0.13,72.22222222,0,0,0.09,50,0,0,0.02,11.11111111,0.04,22.22222222,22.22222222,11.11111111,8025.61317929537,396.262508738278
1969,11,001,009503,1002,110010095031002,1969,6.87,6.87,1.38,20.08733624,1.79,26.05531295,1.4,20.37845706,3.7,53.8573508,1.19,17.3216885,0.2,2.91120815,0.9,13.10043668,0,0,0,0,1.38,20.08733624,1.79,26.05531295,2.89,42.06695779,1.1,16.01164483,2.6,37.84570597,2.6,37.84570597,0,0,0,0,0,0,0.67,9.75254731,1.07,15.57496361,10.33478894,4.51237263,299111.436800663,2798.00460281268
1970,11,001,001702,2006,110010017022006,1970,5.54,5.54,1.65,29.7833935,0.94,16.96750903,0.76,13.71841155,2.94,53.06859206,1.66,29.96389892,0.29,5.23465704,0.23,4.15162455,0,0,0,0,1.65,29.7833935,0.94,16.96750903,1.46,26.35379061,0.52,9.38628159,2.42,43.68231047,2.42,43.68231047,0,0,0,0,0,0,1.36,24.54873646,1.44,25.99277978,5.23465704,3.79061372,241244.077791192,2091.06145708438
1971,11,001,001500,1004,110010015001004,1971,2.62,2.51,2.44,97.21115538,0.03,1.19521912,0,0,0.01,0.39840637,0,0,0,0,0.01,0.39840637,0.11,4.21390779,0.03,1.19521912,2.44,97.21115538,0.03,1.19521912,0.04,1.5936255,0.01,0.39840637,0,0,0.03,1.19521912,0.03,1.19521912,0,0,0.11,4.21,2.45,100,2.58,99.61389961,-2.78884462,-2.40274424,113974.547899671,1841.62725048353
1972,11,001,003500,1001,110010035001001,1972,2.78,2.78,0.37,13.30935252,0.21,7.55395683,0.69,24.82014388,2.2,79.13669065,0.98,35.25179856,0.13,4.67625899,0.39,14.02877698,0,0,0,0,0.37,13.30935252,0.21,7.55395683,0.74,26.61870504,0.52,18.70503597,1.67,60.07194245,1.67,60.07194245,0,0,0,0,0,0,0.46,16.54676259,0.46,16.54676259,-3.23741007,-3.23741007,121204.363145433,1394.93570491132
1973,11,001,000901,3012,110010009013012,1973,7.86,7.86,4.81,61.19592875,1.39,17.68447837,0.79,10.05089059,1.66,21.11959288,0.57,7.2519084,0.08,1.0178117,0.21,2.67175573,0,0,0,0,4.81,61.19592875,1.38,17.55725191,1.65,20.99236641,0.28,3.56234097,1.37,17.43002545,1.4,17.81170483,0,0,0.03,0.38167939,0,0,4.76,60.55979644,4.73,60.17811705,0.63613232,1.0178117,342256.519248176,2382.69165982787
1974,11,001,003900,4002,110010039004002,1974,0.81,0.81,0.2,24.69135802,0.07,8.64197531,0.23,28.39506173,0.55,67.90123457,0.17,20.98765432,0.08,9.87654321,0.06,7.40740741,0,0,0,0,0.2,24.69135802,0.07,8.64197531,0.22,27.16049383,0.15,18.51851852,0.4,49.38271605,0.4,49.38271605,0,0,0,0,0,0,0.33,40.74074074,0.21,25.92592593,-16.04938272,-1.2345679,35469.3813964756,848.6640001581
1975,11,001,000901,1008,110010009011008,1975,16.44,16.44,12.68,77.12895377,1.6,9.7323601,1.09,6.63017032,2.16,13.13868613,0.62,3.77128954,0.05,0.30413625,0.4,2.43309002,0,0,0,0,12.68,77.12895377,1.52,9.24574209,1.83,11.13138686,0.3,1.82481752,1.72,10.4622871,1.94,11.80048662,0,0,0.22,1.33819951,0,0,12.19,74.14841849,12.12,73.72262774,2.98053528,3.40632603,715873.008887781,3959.78552382954
1976,11,001,000202,1004,110010002021004,1976,3.2,3.2,1.37,42.8125,0.21,6.5625,0.77,24.0625,1.62,50.625,0.39,12.1875,0.13,4.0625,0.33,10.3125,0,0,0,0,1.37,42.8125,0.21,6.5625,0.65,20.3125,0.44,13.75,1.16,36.25,1.18,36.875,0,0,0.02,0.625,0,0,1.3,40.7523511,1.28,40.12539185,2.0601489,2.68710815,138869.274999171,1490.51371286384
1977,11,001,009301,1008,110010093011008,1977,4.05,4.05,2.13,52.59259259,0.63,15.55555556,0.63,15.55555556,1.29,31.85185185,0.38,9.38271605,0.16,3.95061728,0.12,2.96296296,0,0,0,0,2.13,52.59259259,0.63,15.55555556,0.91,22.4691358,0.28,6.91358025,1.01,24.9382716,1.01,24.9382716,0,0,0,0,0,0,1.67,41.2345679,1.99,49.13580247,11.35802469,3.45679012,176316.847866214,1698.48712345023
1978,11,001,002400,4008,110010024004008,1978,4.09,4.09,0.72,17.60391198,0.35,8.55745721,1.24,30.31784841,3.01,73.59413203,0.78,19.07090465,0.21,5.13447433,0.78,19.07090465,0,0,0,0,0.72,17.60391198,0.35,8.55745721,1.34,32.76283619,0.99,24.20537897,2.02,49.38875306,2.02,49.38875306,0,0,0,0,0,0,0.72,17.64705882,0.68,16.66666667,-0.04314684,0.93724531,177840.593880507,1698.61831029653
1979,11,001,001500,5002,110010015005002,1979,8.74,8.74,7.37,84.32494279,0.48,5.49199085,0.4,4.57665904,0.9,10.29748284,0.33,3.77574371,0.04,0.4576659,0.14,1.60183066,0,0,0,0,7.37,84.32494279,0.48,5.49199085,0.64,7.32265446,0.17,1.94508009,0.73,8.35240275,0.73,8.35240275,0,0,0.01,0.11441648,0,0,6.29,71.88571429,5.52,63.08571429,12.43922851,21.23922851,380908.126541163,2798.32079149836
1980,11,001,008701,1003,110010087011003,1980,1.39,1.39,0.4,28.77697842,0.06,4.31654676,0.38,27.3381295,0.93,66.90647482,0.28,20.14388489,0.09,6.47482014,0.18,12.94964029,0,0,0,0,0.4,28.77697842,0.06,4.31654676,0.33,23.74100719,0.27,19.42446043,0.66,47.48201439,0.66,47.48201439,0,0,0,0,0,0,0.33,23.91304348,0.38,27.53623188,4.86393494,1.24074653,60335.5829952542,992.835286981345
1981,11,001,002102,2000,110010021022000,1981,6.48,6.48,1.35,20.83333333,1.38,21.2962963,1.63,25.15432099,3.75,57.87037037,1.21,18.67283951,0.35,5.40123457,0.57,8.7962963,0,0,0,0,1.35,20.83333333,1.38,21.2962963,2.29,35.33950617,0.91,14.04320988,2.84,43.82716049,2.84,43.82716049,0,0,0,0,0,0,1.18,18.20987654,1.7,26.2345679,2.62345679,-5.40123457,282176.859881152,2194.92603336553
1982,11,001,009803,3003,110010098033003,1982,7.15,7.15,3.63,50.76923077,1.18,16.5034965,0.86,12.02797203,2.34,32.72727273,0.89,12.44755245,0.19,2.65734266,0.39,5.45454545,0,0,0,0,3.63,50.76923077,1.18,16.5034965,1.75,24.47552448,0.57,7.97202797,1.76,24.61538462,1.77,24.75524476,0,0,0.02,0.27972028,0,0,2.12,29.65034965,4.97,69.51048951,21.11888112,-18.74125874,311410.413195592,2598.07672030493
1983,11,001,007502,2000,110010075022000,1983,11.99,11.99,2.66,22.1851543,1.16,9.67472894,1.7,14.17848207,8.15,67.97331109,3.5,29.19099249,0.53,4.42035029,2.42,20.18348624,0,0,0.02,0.16680567,2.66,22.1851543,1.06,8.84070058,2.15,17.93160967,1.09,9.09090909,5.2,43.36947456,7.19,59.96663887,0,0,1.98,16.51376147,0,0,2.35,19.59966639,2.42,20.18348624,2.58548791,2.00166806,522281.875253458,3505.69700097313
1984,11,001,001600,1001,110010016001001,1984,4.92,4.92,2.36,47.96747967,0.95,19.30894309,0.57,11.58536585,1.62,32.92682927,0.67,13.61788618,0.08,1.62601626,0.3,6.09756098,0,0,0,0,2.36,47.96747967,0.95,19.30894309,1.33,27.03252033,0.38,7.72357724,1.23,25,1.23,25,0,0,0,0,0,0,2.1,42.68292683,2.67,54.26829268,5.28455285,-6.30081301,214388.897047394,2127.3075488572
1985,11,001,002600,1007,110010026001007,1985,2.39,2.39,1.12,46.86192469,0.51,21.33891213,0.3,12.55230126,0.75,31.38075314,0.31,12.9707113,0,0,0.15,6.27615063,0,0,0,0,1.12,46.86192469,0.51,21.33891213,0.66,27.61506276,0.15,6.27615063,0.61,25.52301255,0.61,25.52301255,0,0,0,0,0,0,1.05,43.93305439,1.09,45.60669456,2.92887029,1.25523013,104045.977896831,1246.00105735728
1986,11,001,002102,6004,110010021026004,1986,5.3,5.3,0.96,18.11320755,1.11,20.94339623,1.38,26.03773585,3.23,60.94339623,1,18.86792453,0.24,4.52830189,0.6,11.32075472,0,0,0,0,0.96,18.11320755,1.11,20.94339623,1.95,36.79245283,0.84,15.8490566,2.39,45.09433962,2.39,45.09433962,0,0,0,0,0,0,0.78,14.74480151,1.14,21.55009452,3.36840603,-3.43688697,230654.724941749,1960.00545743447
1987,11,001,001702,1004,110010017021004,1987,3.49,3.49,2.14,61.31805158,0.34,9.74212034,0.39,11.1747851,1.01,28.93982808,0.36,10.31518625,0.12,3.43839542,0.14,4.01146132,0,0,0,0,2.14,61.31805158,0.34,9.74212034,0.6,17.19197708,0.26,7.44985673,0.75,21.48997135,0.75,21.48997135,0,0,0,0,0,0,1.92,55.01432665,2.07,59.31232092,6.30372493,2.00573066,152111.830506241,1579.07413094238
1988,11,001,009601,1017,110010096011017,1988,178.27,177.93,70.46,39.59984263,87.39,49.11482044,0.18,0.10116338,18.56,10.4310684,5.89,3.31029056,3.14,1.76473894,9.35,5.25487551,0.35,0.19391772,1.51,0.84864834,70.46,39.59984263,80.59,45.29309279,90.3,50.75029506,9.71,5.45720227,6.07,3.41145394,17.16,9.64424212,1.47,0.82616759,9.63,5.41224077,0.35,0.19,58.71,33.22580645,69.09,39.52969447,6.37403618,0.07014816,7765525.50021543,20293.3162049758
1989,11,001,010100,1006,110010101001006,1989,2.92,2.92,0.18,6.16438356,0.01,0.34246575,1.51,51.71232877,2.73,93.49315068,1.04,35.61643836,0.12,4.10958904,0.06,2.05479452,0,0,0,0,0.18,6.16438356,0.01,0.34246575,0.19,6.50684932,0.18,6.16438356,2.55,87.32876712,2.55,87.32876712,0,0,0,0,0,0,0.13,4.45205479,0.26,8.90410959,1.71232877,-2.73972603,127196.968677752,1414.8026634956
1990,11,001,009604,1012,110010096041012,1990,4.77,4.77,0.86,18.0293501,1.04,21.80293501,1.12,23.48008386,2.88,60.37735849,0.84,17.61006289,0.11,2.30607966,0.81,16.98113208,0,0,0,0,0.86,18.0293501,1.04,21.80293501,1.96,41.09014675,0.91,19.07756813,1.96,41.09014675,1.96,41.09014675,0,0,0,0,0,0,0.7,14.64435146,0.84,17.57322176,3.38499864,0.45612835,208044.448159246,2034.58218414808
1991,11,001,007407,1002,110010074071002,1991,3.19,3.19,1.3,40.7523511,0.76,23.82445141,0.49,15.36050157,1.14,35.73667712,0.32,10.03134796,0.06,1.88087774,0.27,8.46394984,0,0,0,0,1.3,40.7523511,0.76,23.82445141,1.08,33.85579937,0.33,10.34482759,0.81,25.39184953,0.81,25.39184953,0,0,0,0,0,0,1.29,40.43887147,1.25,39.18495298,0.31347962,1.56739812,139163.525344721,1571.12625262557
1992,11,001,006700,2010,110010067002010,1992,1.55,1.55,0.88,56.77419355,0.05,3.22580645,0.13,8.38709677,0.62,40,0.38,24.51612903,0.06,3.87096774,0.05,3.22580645,0,0,0,0,0.88,56.77419355,0.05,3.22580645,0.16,10.32258065,0.11,7.09677419,0.51,32.90322581,0.51,32.90322581,0,0,0,0,0,0,0.68,43.87096774,0.85,54.83870968,12.90322581,1.93548387,67563.1867990854,1367.56644942812
1993,11,001,001301,1000,110010013011000,1993,2.54,2.54,1.41,55.51181102,0.36,14.17322835,0,0,0.76,29.92125984,0.72,28.34645669,0.02,0.78740157,0.02,0.78740157,0,0.13614704,0,0,1.41,55.51181102,0.36,14.17322835,0.41,16.14173228,0.04,1.57480315,0.72,28.34645669,0.72,28.34645669,0,0,0,0,0,0.14,1.06,41.73228346,1.35,52.94117647,13.77952756,2.57063455,110772.703028212,1756.29417842373
1994,11,001,007604,2015,110010076042015,1994,11.35,11.35,7.61,67.04845815,1.47,12.95154185,1.08,9.5154185,2.26,19.91189427,0.73,6.43171806,0,0,0.46,4.05286344,0,0,0,0,7.61,67.04845815,1.47,12.95154185,1.93,17.00440529,0.46,4.05286344,1.81,15.94713656,1.81,15.94713656,0,0,0,0,0,0,6.67,58.81834215,7,61.72839506,8.230116,5.32006309,494074.744194176,3948.12479303974
1995,11,001,007604,3007,110010076043007,1995,2.27,2.27,0.73,32.15859031,0.47,20.70484582,0.34,14.97797357,1.06,46.69603524,0.4,17.62114537,0.07,3.08370044,0.25,11.01321586,0,0,0,0,0.73,32.15859031,0.47,20.70484582,0.79,34.80176211,0.32,14.0969163,0.74,32.59911894,0.74,32.59911894,0,0,0,0,0,0,0.6,26.43171806,0.64,28.1938326,5.72687225,3.96475771,98788.3901416233,1260.84471968771
1996,11,001,000600,4009,110010006004009,1996,5.37,5.37,3.38,62.94227188,0.58,10.80074488,0.82,15.27001862,1.42,26.44320298,0.33,6.1452514,0.02,0.37243948,0.25,4.65549348,0,0,0,0,3.38,62.94227188,0.58,10.80074488,0.85,15.82867784,0.27,5.02793296,1.15,21.41527002,1.15,21.41527002,0,0,0,0,0,0,2.75,51.21042831,2.19,40.78212291,11.73184358,22.16014898,234007.126530148,2109.03904681005
1997,11,001,007604,2027,110010076042027,1997,2.65,2.65,0.81,30.56603774,0.57,21.50943396,0.4,15.09433962,1.26,47.54716981,0.47,17.73584906,0.09,3.39622642,0.3,11.32075472,0,0,0,0,0.81,30.56603774,0.57,21.50943396,0.97,36.60377358,0.39,14.71698113,0.87,32.83018868,0.87,32.83018868,0,0,0,0,0,0,0.78,29.54545455,0.77,29.16666667,1.02058319,1.39937107,115254.547176662,1379.87740838958
1998,11,001,002001,1006,110010020011006,1998,5.2,5.2,1.91,36.73076923,0.81,15.57692308,1.16,22.30769231,2.48,47.69230769,0.67,12.88461538,0.11,2.11538462,0.54,10.38461538,0,0,0,0,1.91,36.73076923,0.81,15.57692308,1.47,28.26923077,0.65,12.5,1.82,35,1.82,35,0,0,0,0,0,0,1.85,35.64547206,2.62,50.48169557,1.08529717,-13.75092634,226259.193781926,2054.18958950709
