,census_bg,Total Area in acres,Total Land Area in acres,Tree Canopy in acres,Tree Canopy area in percent,Vegetation in acres,Vegetation Percentage,Building area in acres,Building area in percent,Total Impervious Area in acres,Total Impervious Area in percent,Road Acres,Road Area in percent,Sidewalk Area in acres,Sidewalk Area in percent,Other Impervious Area in acres,Other Impervious Area in percent,Surface Water Area in acres,Surface Water Area in percent,Soil area in acres,Soil area in percent,Urban Tree Canopy area in acres,Urban Tree Canopy area percent,Possible Vegetation Planting Area in acres,Possible Vegetation Planting Area in percent,Total Possible Planting Area in acres,Total Possible Planting Area in percent,Impervious Possible Planting Area in acres,Impervious Possible Planting Area in percent,Unsuitable Impervious Planting Buildings and Roads Area in acres,Unsuitable Impervious Planting Buildings and Roads Area in percent,Total Unsuitable Planting Area in acres,Total Unsuitable Planting Area in percent,Unsuitable Soil and Vegetation Area in acres,Unsuitable Soil and Vegetation Area in percent,Unsuitable Other Land Area in acres,Unsuitable Other Land Area in percent,SHAPEAREA,SHAPELEN,Geographic Area Name,Income in the past 12 months below poverty level,Median household income in the past 12 months,Total Population,Total Population of one race,Total White Population,Total African American Population,Total American Indian Population,Total Asian Population,Total Native Hawaiian Population,Total Population of Other Races
50,110010015002,78.32,78.32,45.87,58.56741573,11.07,14.13432074,8.47,10.81460674,21.34,27.24719101,6.66,8.50357508,1.74,2.22165475,4.48,5.72012257,0.0,0.0,0.04,0.05107252,45.87,58.56741573,10.08,12.87027579,14.87,18.98621042,4.79,6.11593463,15.12,19.30541369,17.58,22.44637385,0.04,0.05107252,2.42,3.08988764,3411017.92400657,8205.21294658471,"Block Group 2, Census Tract 15, District of Columbia, District of Columbia",0,202500,927.0,815.0,731.0,36.0,9.0,23.0,0.0,16.0
51,110010015003,70.43,70.42,42.32,60.09656348,8.94,12.69525703,7.59,10.77818801,19.16,27.20817949,7.17,10.18176654,1.3,1.84606646,3.1,4.40215848,0.01,0.012631,0.0,0.0,42.32,60.09656348,8.93,12.68105652,13.31,18.90088043,4.38,6.21982391,14.76,20.95995456,14.79,21.00255609,0.0,0.0,0.03,0.04260153,3067477.64558207,7888.51404534284,"Block Group 3, Census Tract 15, District of Columbia, District of Columbia",0,212831,1002.0,908.0,805.0,67.0,0.0,26.0,0.0,10.0
52,110010015004,161.13,161.12,117.86,73.15044687,14.32,8.8877855,11.77,7.305114200000001,28.94,17.96176763,10.25,6.36171797,0.57,0.35377358,6.36,3.94736842,0.01,0.00521416,0.0,0.0,117.86,73.15044687,14.16,8.78848064,21.01,13.03997021,6.85,4.25148957,22.01,13.66062562,22.25,13.80958292,0.0,0.0,0.24,0.1489573,7018284.10846367,10644.2380677559,"Block Group 4, Census Tract 15, District of Columbia, District of Columbia",37,216528,1579.0,1443.0,1241.0,132.0,4.0,56.0,0.0,10.0
53,110010015005,79.16,79.16,53.01,66.96563921,9.23,11.65992926,7.77,9.81556342,16.92,21.37443153,5.36,6.77109651,0.77,0.97271349,3.03,3.82769075,0.0,0.0,0.0,0.0,53.01,66.96563921,9.2,11.62203133,12.92,16.32137443,3.72,4.6993431,13.13,16.58665993,13.23,16.71298636,0.0,0.0,0.1,0.12632643,3448136.2940920996,7750.48644037456,"Block Group 5, Census Tract 15, District of Columbia, District of Columbia",0,179479,1112.0,1023.0,940.0,40.0,1.0,25.0,0.0,17.0
54,110010016001,118.47,118.47,47.14,39.790664299999996,25.08,21.16991643,16.9,14.26521482,46.23,39.02253735,16.94,14.29897864,3.05,2.57449143,9.35,7.89229341,0.0,0.0,0.02,0.01688191,47.14,39.790664299999996,24.26,20.47775808,36.18,30.53937706,11.92,10.06161898,33.83,28.55575251,35.15,29.66995864,0.02,0.01688191,1.3,1.09732422,5160341.66755177,10452.6412171799,"Block Group 1, Census Tract 16, District of Columbia, District of Columbia",0,208857,1193.0,1066.0,361.0,674.0,4.0,10.0,0.0,17.0
55,110010016002,47.78,47.78,16.38,34.28212641,7.75,16.22017581,9.0,18.83633319,23.64,49.47676852,9.12,19.0874843,1.42,2.97195479,4.1,8.58099623,0.0,0.0,0.0,0.0,16.38,34.28212641,7.61,15.92716618,13.12,27.45918794,5.52,11.55295103,18.13,37.94474676,18.27,38.23775638,0.0,0.0,0.15,0.31393889,2081694.12607611,7244.94820673263,"Block Group 2, Census Tract 16, District of Columbia, District of Columbia",30,94605,751.0,672.0,242.0,349.0,6.0,16.0,0.0,59.0
56,110010010022,54.88,54.88,20.1,36.62536443,6.77,12.33600583,9.67,17.62026239,28.0,51.02040816,10.94,19.93440233,3.49,6.35932945,3.9,7.10641399,0.0,0.0,0.01,0.01822157,20.1,36.62536443,6.49,11.82580175,12.01,21.88411079,5.53,10.07653061,20.61,37.55466472,22.77,41.49052478,0.01,0.01822157,2.15,3.91763848,2390228.8918383,6568.3009750111,"Block Group 2, Census Tract 10.02, District of Columbia, District of Columbia",0,149211,804.0,696.0,618.0,26.0,4.0,42.0,0.0,6.0
57,110010010023,84.59,84.58,45.22,53.46417593,10.13,11.97682667,13.69,16.18585954,29.23,34.558997399999996,10.35,12.23693545,2.6,3.07401277,2.59,3.06218964,0.01,0.0061347,0.0,0.0,45.22,53.46417593,9.38,11.09009222,14.5,17.14353275,5.12,6.05344053,24.04,28.42279499,24.87,29.40411445,0.0,0.0,0.82,0.96949633,3684332.60284546,11738.9201248612,"Block Group 3, Census Tract 10.02, District of Columbia, District of Columbia",0,146016,647.0,600.0,500.0,57.0,3.0,26.0,0.0,14.0
58,110010011001,104.69,104.69,55.26,52.78441112,11.67,11.14719648,17.88,17.07899513,37.76,36.0683924,12.2,11.65345305,2.75,2.62680294,4.92,4.69958926,0.0,0.0,0.01,0.00955201,55.26,52.78441112,11.56,11.04212437,19.11,18.25389244,7.56,7.22132009,30.08,28.73244818,30.32,28.96169644,0.01,0.00955201,0.23,0.21969625,4559933.64625071,9714.24416504945,"Block Group 1, Census Tract 11, District of Columbia, District of Columbia",0,150583,1858.0,1685.0,1376.0,118.0,0.0,160.0,0.0,31.0
59,110010011002,116.23,116.23,52.47,45.14325045,16.32,14.04112535,21.69,18.66127506,47.37,40.75539878,15.5,13.33562763,3.6,3.09730706,6.59,5.66979265,0.0,0.0,0.07,0.06022542,52.47,45.14325045,15.38,13.23238407,24.77,21.31119332,9.39,8.07880926,37.19,31.99690269,38.99,33.54555622,0.02,0.01720726,1.78,1.53144627,5062479.10805454,11374.5504995436,"Block Group 2, Census Tract 11, District of Columbia, District of Columbia",7,148917,1736.0,1530.0,1216.0,150.0,2.0,114.0,3.0,45.0
60,110010011003,39.49,39.49,22.09,55.93821221,4.65,11.77513295,5.8,14.687262599999999,12.75,32.28665485,4.58,11.59787288,0.64,1.62066346,1.73,4.38085591,0.0,0.0,0.0,0.0,22.09,55.93821221,4.64,11.74981008,6.97,17.65003798,2.33,5.90022791,10.37,26.25981261,10.43,26.41174981,0.0,0.0,0.07,0.17726007,1720040.03839292,6177.484662358521,"Block Group 3, Census Tract 11, District of Columbia, District of Columbia",0,88452,627.0,561.0,468.0,48.0,0.0,35.0,0.0,10.0
61,110010011004,153.88,153.88,52.29,33.98102417,39.08,25.39641279,21.16,13.75097479,62.51,40.62256304,21.41,13.91343904,6.36,4.13309072,13.57,8.81855992,0.0,0.0,0.0,0.0,52.29,33.98102417,32.75,21.28281778,44.43,28.87314791,11.68,7.59033013,38.71,25.15596569,57.16,37.14582792,0.0,0.0,18.45,11.98986223,6702378.33921255,13502.163717711399,"Block Group 4, Census Tract 11, District of Columbia, District of Columbia",0,250000,1079.0,958.0,762.0,75.0,2.0,92.0,2.0,25.0
62,110010040011,21.88,21.88,6.37,29.11334552,1.17,5.34734918,6.86,31.35283364,14.34,65.5393053,3.79,17.32175503,0.97,4.43327239,2.72,12.43144424,0.0,0.0,0.0,0.0,6.37,29.11334552,1.11,5.07312614,4.64,21.20658135,3.54,16.17915905,10.62,48.53747715,10.87,49.68007313,0.0,0.0,0.25,1.14259598,953120.4707280371,4679.06972313026,"Block Group 1, Census Tract 40.01, District of Columbia, District of Columbia",0,165223,1421.0,1272.0,1079.0,55.0,4.0,85.0,2.0,47.0
63,110010040012,10.84,10.84,1.68,15.49815498,0.57,5.25830258,3.25,29.98154982,8.59,79.24354244,3.21,29.61254613,0.67,6.18081181,1.47,13.56088561,0.0,0.0,0.0,0.0,1.68,15.49815498,0.5,4.61254613,2.58,23.80073801,2.08,19.18819188,6.44,59.4095941,6.58,60.70110701,0.0,0.0,0.14,1.29151292,472146.312915299,3382.62821414275,"Block Group 2, Census Tract 40.01, District of Columbia, District of Columbia",0,153650,801.0,708.0,626.0,28.0,0.0,32.0,1.0,21.0
64,110010040013,35.45,35.06,18.25,52.05362236,1.31,3.7364517999999998,7.77,22.16200799,15.5,44.20992584,3.98,11.35196805,0.97,2.76668568,2.8,7.98630918,0.39,1.09937607,0.0,0.0,18.25,52.05362236,1.21,3.45122647,4.87,13.89047347,3.67,10.46776954,11.69,33.34284084,11.93,34.02738163,0.0,0.0,0.25,0.71306332,1543881.97542124,5036.88774645859,"Block Group 3, Census Tract 40.01, District of Columbia, District of Columbia",0,125405,1090.0,1005.0,883.0,36.0,3.0,60.0,0.0,23.0
65,110010040021,10.48,10.48,1.28,12.21374046,0.22,2.09923664,4.45,42.46183206,8.98,85.6870229,2.2,20.99236641,0.96,9.16030534,1.37,13.07251908,0.0,0.0,0.0,0.0,1.28,12.21374046,0.22,2.09923664,2.55,24.33206107,2.33,22.23282443,6.65,63.45419847,6.65,63.45419847,0.0,0.0,0.0,0.0,456286.15103159397,3109.4051493996803,"Block Group 1, Census Tract 40.02, District of Columbia, District of Columbia",3,104808,790.0,703.0,563.0,46.0,1.0,45.0,2.0,46.0
66,110010040022,20.7,20.7,3.5,16.90821256,0.7,3.38164251,8.3,40.09661836,16.51,79.75845411,3.23,15.60386473,1.5,7.24637681,3.47,16.76328502,0.0,0.0,0.0,0.0,3.5,16.90821256,0.7,3.38164251,5.64,27.24637681,4.94,23.8647343,11.53,55.70048309,11.57,55.89371981,0.0,0.0,0.03,0.14492754,901628.0036646271,3880.79025664314,"Block Group 2, Census Tract 40.02, District of Columbia, District of Columbia",0,150943,1687.0,1518.0,1282.0,102.0,4.0,79.0,0.0,51.0
67,110010040023,17.28,17.28,1.63,9.43287037,1.01,5.84490741,6.28,36.34259259,14.64,84.72222222,3.92,22.68518519,1.84,10.64814815,2.6,15.046296300000002,0.0,0.0,0.0,0.0,1.63,9.43287037,0.99,5.72916667,4.99,28.87731481,4.0,23.14814815,10.19,58.96990741,10.66,61.68981481,0.0,0.0,0.47,2.71990741,752623.8514950741,3969.92970070206,"Block Group 3, Census Tract 40.02, District of Columbia, District of Columbia",0,105379,814.0,745.0,610.0,42.0,2.0,75.0,0.0,16.0
68,110010016003,87.69,87.69,37.27,42.50199567,18.06,20.59527882,11.56,13.18280306,32.36,36.90272551,11.67,13.30824495,1.76,2.00707036,7.37,8.40460714,0.0,0.0,0.0,0.0,37.27,42.50199567,18.05,20.58387501,27.09,30.89291823,9.04,10.30904322,23.24,26.50245182,23.33,26.605086100000005,0.0,0.0,0.1,0.11403809,3819661.57989525,9225.855445041321,"Block Group 3, Census Tract 16, District of Columbia, District of Columbia",0,186607,899.0,789.0,246.0,510.0,2.0,21.0,0.0,10.0
69,110010016004,413.09,409.92,300.36,73.27283372,43.02,10.49473068,26.29,6.41344653,66.17,16.14217408,21.94,5.35226386,2.37,0.57816159,15.57,3.79830211,3.17,0.76675428,0.37,0.09026151,300.36,73.27283372,42.83,10.44838017,60.06,14.65163934,17.22,4.20081967,48.0,11.70960187,49.51,12.07796643,0.37,0.09026151,1.14,0.27810304,17992971.5339621,24947.8060346308,"Block Group 4, Census Tract 16, District of Columbia, District of Columbia",19,175588,1628.0,1493.0,482.0,954.0,2.0,25.0,0.0,30.0
70,110010017021,103.95,103.95,42.01,40.41366041,18.11,17.42183742,14.92,14.35305435,43.83,42.16450216,19.28,18.54737855,3.73,3.58826359,5.91,5.68542569,0.0,0.0,0.0,0.0,42.01,40.41366041,16.89,16.24819625,26.17,25.17556518,9.28,8.92736893,34.2,32.9004329,35.77,34.41077441,0.0,0.0,1.57,1.51034151,4527934.62092191,9712.4353776428,"Block Group 1, Census Tract 17.02, District of Columbia, District of Columbia",0,130341,1599.0,1448.0,654.0,622.0,8.0,45.0,1.0,118.0
71,110010017022,125.88,125.82,35.55,28.2546495,19.09,15.17246861,25.25,20.06835161,71.16,56.55698617,34.08,27.08631378,4.69,3.72754729,7.15,5.68272135,0.06,0.04632865,0.01,0.00794786,35.55,28.2546495,19.03,15.12478143,30.85,24.51915435,11.82,9.39437291,59.33,47.1546654,59.42,47.22619615,0.0,0.0,0.09,0.07153076,5482809.25644702,12732.171888122,"Block Group 2, Census Tract 17.02, District of Columbia, District of Columbia",9,94853,1757.0,1565.0,565.0,853.0,3.0,59.0,2.0,83.0
72,110010018031,252.68,251.28,158.74,63.17255651,65.32,25.99490608,7.95,3.16380134,26.68,10.6176377,11.26,4.48105699,2.73,1.08643744,4.75,1.89032155,1.4,0.55517307,0.54,0.21489971,158.74,63.17255651,41.9,16.67462592,48.97,19.48822031,7.07,2.8135944,19.2,7.6408787,43.57,17.33922318,0.27,0.10744986,24.09,9.586915,11006134.6363687,15102.286460142901,"Block Group 1, Census Tract 18.03, District of Columbia, District of Columbia",23,63021,1307.0,1214.0,201.0,729.0,16.0,23.0,2.0,243.0
73,110010018032,36.51,36.51,12.27,33.6072309,5.77,15.80388935,7.22,19.775404,18.47,50.58887976,6.3,17.25554643,1.36,3.72500685,3.59,9.83292249,0.0,0.0,0.0,0.0,12.27,33.6072309,5.75,15.74910983,10.63,29.11531087,4.88,13.36620104,13.52,37.03095042,13.61,37.27745823,0.0,0.0,0.09,0.24650781,1590255.99836879,5405.87102453525,"Block Group 2, Census Tract 18.03, District of Columbia, District of Columbia",234,45760,1569.0,1487.0,91.0,899.0,15.0,23.0,2.0,457.0
74,110010018041,47.98,47.98,16.75,34.91037932,11.49,23.94747812,7.32,15.25635682,19.68,41.01709045,5.7,11.87994998,1.28,2.66777824,5.38,11.21300542,0.0,0.0,0.06,0.12505211,16.75,34.91037932,9.08,18.924551899999997,14.85,30.950396,5.77,12.025844099999999,13.01,27.11546478,16.39,34.16006669,0.0,0.0,3.37,7.0237599,2089895.8882197,6064.03324465844,"Block Group 1, Census Tract 18.04, District of Columbia, District of Columbia",0,35378,1341.0,1221.0,143.0,683.0,6.0,22.0,0.0,367.0
75,110010018042,56.49,56.49,12.17,21.54363604,12.34,21.84457426,9.65,17.0826695,31.96,56.576385200000004,14.72,26.05770933,2.96,5.23986546,4.64,8.21384316,0.0,0.0,0.02,0.0354045,12.17,21.54363604,9.94,17.596034699999997,17.51,30.99663657,7.57,13.40060188,24.37,43.14037883,26.81,47.45972739,0.02,0.0354045,2.43,4.30164631,2460436.66175429,9270.85368197924,"Block Group 2, Census Tract 18.04, District of Columbia, District of Columbia",34,46472,1578.0,1457.0,124.0,1014.0,8.0,12.0,0.0,299.0
76,110010018043,44.23,44.23,10.99,24.84738865,9.88,22.33777979,9.22,20.84557992,23.32,52.72439521,7.17,16.21071671,1.79,4.0470269,5.14,11.62107167,0.0,0.0,0.03,0.06782727,10.99,24.84738865,9.19,20.77775266,16.11,36.42324214,6.92,15.64548949,16.39,37.05629663,17.12,38.70676012,0.02,0.04521818,0.71,1.60524531,1926487.24076163,5880.52567537463,"Block Group 3, Census Tract 18.04, District of Columbia, District of Columbia",173,39652,2581.0,2372.0,267.0,1300.0,15.0,21.0,0.0,769.0
77,110010019011,58.04,58.04,13.17,22.69124742,14.08,24.25913163,11.89,20.48587181,30.65,52.80840799,11.08,19.09028256,2.24,3.85940731,5.44,9.37284631,0.0,0.0,0.14,0.24121296,13.17,22.69124742,13.24,22.81185389,20.11,34.64851826,6.87,11.83666437,22.97,39.57615438,24.76,42.66023432,0.14,0.24121296,1.65,2.84286699,2528064.07436469,6817.556665833929,"Block Group 1, Census Tract 19.01, District of Columbia, District of Columbia",9,94605,993.0,886.0,155.0,553.0,13.0,10.0,1.0,154.0
78,110010019012,42.32,42.32,7.64,18.05293006,9.36,22.11720227,8.6,20.32136106,24.15,57.06521739,8.76,20.69943289,1.84,4.34782609,4.96,11.72022684,0.0,0.0,1.17,2.76465028,7.64,18.05293006,8.29,19.58884688,15.06,35.58601134,6.77,15.99716446,17.36,41.02079395,19.62,46.3610586,0.04,0.09451796,2.23,5.26937618,1843314.0936721,6136.25994866533,"Block Group 2, Census Tract 19.01, District of Columbia, District of Columbia",54,76250,975.0,893.0,200.0,557.0,5.0,26.0,1.0,104.0
79,110010019013,42.78,42.78,8.94,20.89761571,6.82,15.94202899,9.55,22.32351566,27.02,63.16035531,9.21,21.52875175,1.99,4.651706400000001,6.28,14.679756900000001,0.0,0.0,0.0,0.0,8.94,20.89761571,6.82,15.94202899,15.09,35.27349229,8.27,19.3314633,18.76,43.85226741,18.76,43.85226741,0.0,0.0,0.0,0.0,1863405.32799604,6087.76832660881,"Block Group 3, Census Tract 19.01, District of Columbia, District of Columbia",0,100878,1343.0,1198.0,287.0,624.0,21.0,51.0,0.0,215.0
80,110010019014,46.91,46.91,10.66,22.72436581,9.33,19.88914944,8.62,18.37561288,26.93,57.40780217,11.16,23.79023662,1.94,4.13557877,5.2,11.08505649,0.0,0.0,0.0,0.0,10.66,22.72436581,9.32,19.86783202,16.47,35.10978469,7.14,15.22063526,19.78,42.1658495,19.78,42.1658495,0.0,0.0,0.0,0.0,2043378.4200596001,6180.5128250425,"Block Group 4, Census Tract 19.01, District of Columbia, District of Columbia",0,103472,895.0,789.0,213.0,451.0,6.0,37.0,0.0,82.0
81,110010008011,49.81,49.81,26.45,53.10178679,4.7,9.43585625,8.29,16.64324433,18.66,37.46235696,6.16,12.36699458,1.71,3.43304557,2.5,5.01907248,0.0,0.0,0.0,0.0,26.45,53.10178679,4.57,9.17486449,8.25,16.56293917,3.68,7.38807468,14.45,29.01023891,15.11,30.33527404,0.0,0.0,0.66,1.32503513,2169664.67599978,6134.94160803244,"Block Group 1, Census Tract 8.01, District of Columbia, District of Columbia",13,90590,,,,,,,,
82,110010008012,217.27,217.27,155.93,71.76784646,25.97,11.952869699999999,15.33,7.0557371,35.37,16.27928384,12.16,5.59672297,0.88,0.405026,7.0,3.22179776,0.0,0.0,0.0,0.0,155.93,71.76784646,24.8,11.41436922,31.62,14.55332075,6.83,3.1435541000000002,27.49,12.65246007,29.72,13.67883279,0.0,0.0,2.23,1.02637272,9463006.37620407,14486.8162286206,"Block Group 2, Census Tract 8.01, District of Columbia, District of Columbia",0,250000,,,,,,,,
83,110010008013,307.07,307.07,220.46,71.79470479,26.18,8.52574332,21.02,6.84534471,60.06,19.5590582,21.03,6.8486012999999994,3.48,1.13329208,14.53,4.73182011,0.0,0.00152897,0.38,0.12375028,220.46,71.79470479,25.59,8.33360472,40.66,13.24128049,15.07,4.90767577,42.04,13.69068942,45.94,14.96075813,0.38,0.12375028,3.53,1.14957502,13374621.9794926,19064.7203166881,"Block Group 3, Census Tract 8.01, District of Columbia, District of Columbia",40,184957,,,,,,,,
84,110010008014,186.03,151.4,96.25,63.57331572,17.0,11.22853369,11.51,7.60237781,37.61,24.84147952,14.42,9.52443857,3.21,2.12021136,8.47,5.59445178,34.63,18.6145024,0.54,0.35667107,96.25,63.57331572,16.34,10.79260238,23.0,15.19154557,6.66,4.3989432,25.92,17.12021136,32.15,21.23513871,0.54,0.35667107,5.69,3.75825627,8102318.04904739,14213.0286054996,"Block Group 4, Census Tract 8.01, District of Columbia, District of Columbia",0,147308,,,,,,,,
85,110010008021,394.5,240.92,135.66,56.30914827,39.93,16.57396646,20.77,8.62111904,65.31,27.10858376,26.22,10.88328076,4.69,1.9467043000000002,13.63,5.65747966,153.58,38.93099839,0.02,0.00830151,135.66,56.30914827,38.77,16.09247883,55.15,22.89141624,16.38,6.79893741,46.97,19.49609829,50.11,20.7994355,0.02,0.00830151,3.11,1.29088494,17182727.412763096,18398.5550917812,"Block Group 1, Census Tract 8.02, District of Columbia, District of Columbia",12,111563,1935.0,1725.0,1254.0,179.0,4.0,247.0,4.0,37.0
86,110010008022,168.59,168.55,111.58,66.19994067,20.51,12.168496000000001,14.11,8.37140314,36.47,21.63749629,12.06,7.15514684,1.68,0.99673687,8.6,5.10234352,0.03,0.020373699999999998,0.0,0.0,111.58,66.19994067,20.42,12.11509938,28.81,17.09285079,8.39,4.97775141,26.18,15.53248294,28.16,16.70720854,0.0,0.0,1.98,1.1747256000000001,7343385.03335623,13800.373629689198,"Block Group 2, Census Tract 8.02, District of Columbia, District of Columbia",0,183125,1392.0,1213.0,991.0,47.0,4.0,139.0,4.0,28.0
87,110010009011,159.66,159.66,104.16,65.23863209,19.81,12.40761618,17.21,10.77915571,35.69,22.35375172,12.29,7.69760742,0.79,0.49480145,5.4,3.38218715,0.0,0.0,0.01,0.00626331,104.16,65.23863209,19.61,12.28234999,25.24,15.80859326,5.64,3.53250658,29.5,18.47676312,30.26,18.95277465,0.01,0.00626331,0.75,0.46974821,6953902.52410428,11092.3645540847,"Block Group 1, Census Tract 9.01, District of Columbia, District of Columbia",0,250000,,,,,,,,
88,110010009012,356.99,340.83,220.94,64.82410586,42.06,12.34046299,32.17,9.43872312,77.81,22.82956313,31.21,9.15705777,3.29,0.96529061,11.13,3.26555761,16.16,4.52629349,0.02,0.00586803,220.94,64.82410586,41.44,12.15855412,55.23,16.20455946,13.78,4.04307133,63.25,18.55763871,64.67,18.9742687,0.02,0.00586803,1.4,0.41076196,15548671.6074086,17069.9986513499,"Block Group 2, Census Tract 9.01, District of Columbia, District of Columbia",0,250000,,,,,,,,
89,110010009013,231.81,231.81,123.82,53.41443423,31.81,13.72244511,29.33,12.65260343,75.93,32.75527372,24.86,10.72430007,6.55,2.82558992,15.19,6.55278029,0.0,0.0,0.26,0.11216082,123.82,53.41443423,30.7,13.24360468,44.59,19.23558086,13.89,5.99197619,54.11,23.34239248,63.4,27.3499849,0.26,0.11216082,9.03,3.8954315999999998,10096036.9040135,16002.6695484469,"Block Group 3, Census Tract 9.01, District of Columbia, District of Columbia",0,250000,,,,,,,,
90,110010009021,109.75,109.75,73.16,66.66059226,12.89,11.74487472,11.16,10.16856492,23.7,21.59453303,8.2,7.4715262000000005,0.61,0.55580866,3.72,3.38952164,0.0,0.0,0.0,0.0,73.16,66.66059226,12.52,11.40774487,16.24,14.79726651,3.71,3.38041002,19.36,17.64009112,20.35,18.54214123,0.0,0.0,0.99,0.90205011,4780000.17475307,10967.0445556917,"Block Group 1, Census Tract 9.02, District of Columbia, District of Columbia",9,233889,831.0,780.0,717.0,22.0,3.0,28.0,0.0,10.0
91,110010009022,429.11,356.79,253.22,70.97172006,46.15,12.93477956,21.14,5.92505395,55.25,15.48529948,22.23,6.23055579,4.71,1.32010426,7.17,2.00958547,72.32,16.85423216,2.16,0.60539813,253.22,70.97172006,44.33,12.42467558,54.74,15.34235825,10.41,2.91768267,43.37,12.15560974,48.83,13.68592169,2.06,0.57737044,3.4,0.95294151,18690119.3124085,22290.954092929598,"Block Group 2, Census Tract 9.02, District of Columbia, District of Columbia",0,170750,1486.0,1306.0,1143.0,54.0,4.0,65.0,0.0,40.0
92,110010010011,68.6,68.6,23.16,33.76093294,7.46,10.87463557,14.89,21.70553936,37.98,55.36443149,17.13,24.97084548,2.64,3.8483964999999998,3.32,4.83965015,0.0,0.0,0.0,0.0,23.16,33.76093294,7.44,10.84548105,13.13,19.13994169,5.69,8.29446064,32.02,46.67638484,32.31,47.09912536,0.0,0.0,0.29,0.42274052,2988094.63459094,7290.420142348341,"Block Group 1, Census Tract 10.01, District of Columbia, District of Columbia",0,173859,,,,,,,,
93,110010010012,122.48,122.48,56.31,45.97485304,16.94,13.83082952,20.84,17.01502286,49.22,40.18615284,18.59,15.17798824,3.36,2.74330503,6.43,5.24983671,0.0,0.0,0.01,0.0081646,56.31,45.97485304,16.86,13.76551274,24.96,20.37883736,8.1,6.61332462,39.42,32.18484651,41.21,33.6463096,0.01,0.0081646,1.78,1.4532985,5334301.60961827,9365.02322881631,"Block Group 2, Census Tract 10.01, District of Columbia, District of Columbia",0,158269,,,,,,,,
94,110010010013,82.71,82.71,52.15,63.05162616,11.39,13.77100713,9.46,11.437552900000002,19.17,23.1773667,6.88,8.31822029,0.61,0.73751662,2.23,2.69616733,0.0,0.0,0.0,0.0,52.15,63.05162616,11.37,13.74682626,14.13,17.08378672,2.77,3.3490509,16.34,19.75577318,16.43,19.86458711,0.0,0.0,0.08,0.09672349,3602650.5327918,8546.64721994927,"Block Group 3, Census Tract 10.01, District of Columbia, District of Columbia",0,243750,,,,,,,,
