address,engineType,exterior,fuel,interior,name,smartPhoneRequired,vin,lon,lat,date,time_mil
"606 Madison St NW, Washington, DC 20011, USA",CE,GOOD,45,GOOD,EW7208,FALSE,WMEEJ3BA3EK768644,-77.02142,38.95853,11/16/2016 4:50,1.4793E+12
"120 Varnum St NE, Washington, DC 20011, USA",CE,GOOD,21,GOOD,EU6660,FALSE,WMEEJ3BA9EK748043,-77.00496,38.9429,11/12/2016 23:10,1.47902E+12
"1300-1310 Montague St NW, Washington, DC 20011, USA",CE,GOOD,54,GOOD,EW7122,FALSE,WMEEJ3BA1EK767315,-77.03106,38.95925,11/18/2016 3:15,1.47947E+12
"3501 Potomac Ave, Arlington, VA 22213, USA",CE,GOOD,48,GOOD,EC0009,FALSE,WMEEJ3BA9DK625647,-77.05072,38.84482,11/26/2016 13:10,1.48019E+12
"3407 29th St NW, Washington, DC 20008, USA",CE,GOOD,21,GOOD,EZ4315,FALSE,WMEEJ3BA9EK761603,-77.05982,38.93471,11/22/2016 20:55,1.47988E+12
"1244 Potomac St NW, Washington, DC 20007, USA",CE,GOOD,100,GOOD,EU6655,FALSE,WMEEJ3BA0EK762283,-77.0653,38.90669,12/3/2016 21:55,1.48083E+12
"6 Adams St NW, Washington, DC 20001, USA",CE,GOOD,69,GOOD,EZ4216,FALSE,WMEEJ3BAXEK753476,-77.00943,38.92021,11/14/2016 5:15,1.47913E+12
"1711 Clarendon Blvd, Arlington, VA 22209, USA",CE,GOOD,12,GOOD,EW7143,FALSE,WMEEJ3BA4EK766675,-77.0779,38.89322,12/1/2016 6:45,1.4806E+12
"3835 Fessenden St NW, Washington, DC 20016, USA",CE,GOOD,27,GOOD,R34022,FALSE,WMEEJ3BA1EK736775,-77.07608,38.95474,11/28/2016 3:25,1.48033E+12
"146 Uhland Terrace NE, Washington, DC 20002",CE,GOOD,30,GOOD,EZ4239,FALSE,WMEEJ3BA6EK767956,-77.0048,38.91757,11/10/2016 2:55,1.47878E+12
"5131 7th St NW, Washington, DC 20011, USA",CE,GOOD,42,GOOD,EZ4305,FALSE,WMEEJ3BA6EK761753,-77.02209,38.95283,11/27/2016 18:25,1.4803E+12
"1295-1331 S Eads St, Arlington, VA 22202, USA",CE,GOOD,59,GOOD,R34172,TRUE,WMEFJ5DA4GK127860,-77.05388,38.8619,11/12/2016 5:10,1.47896E+12
"1215 N Fort Myer Dr, Arlington, VA 22209, USA",CE,GOOD,100,GOOD,R34019,FALSE,WMEEJ3BA7EK735520,-77.0749,38.88887,11/27/2016 14:50,1.48029E+12
"208 Oneida St NE, Washington, DC 20011, USA",CE,GOOD,33,GOOD,EZ9115,FALSE,WMEEJ3BA5EK771545,-77.00447,38.96203,11/19/2016 19:05,1.47961E+12
"2600 Franklin Rd, Arlington, VA 22201, USA",CE,GOOD,36,GOOD,EZ4232,FALSE,WMEEJ3BA6EK766497,-77.08944,38.89073,11/14/2016 21:05,1.47919E+12
"3452-3476 New Mexico Ave NW, Washington, DC 20016, USA",CE,GOOD,31,GOOD,EC6571,TRUE,WMEFJ5DA4GK125879,-77.0869,38.9351,11/30/2016 12:00,1.48054E+12
"1200 N Herndon St, Arlington, VA 22201, USA",CE,GOOD,100,GOOD,EK6728,FALSE,WMEEJ3BA4DK625667,-77.09654,38.88804,11/16/2016 12:20,1.47933E+12
"3111-3199 10th St NE, Washington, DC 20017, USA",CE,GOOD,93,GOOD,R34023,FALSE,WMEEJ3BA8EK736370,-76.9924,38.92929,11/30/2016 2:35,1.4805E+12
"3010 Ordway St NW, Washington, DC 20008, USA",CE,GOOD,100,GOOD,R34063,FALSE,WMEEJ3BA5EK733183,-77.06156,38.93597,11/28/2016 16:00,1.48038E+12
"3701-3713 Fulton St NW, Washington, DC 20007, USA",CE,GOOD,18,GOOD,EF6595,TRUE,WMEFJ5DA4GK140236,-77.07347,38.92627,12/3/2016 8:00,1.48078E+12
"1204 N Oak St, Arlington, VA 22209, USA",CE,GOOD,72,GOOD,EW7163,FALSE,WMEEJ3BAXEK748634,-77.07388,38.88856,11/25/2016 11:55,1.4801E+12
"1421-1423 5th St NW, Washington, DC 20001, USA",CE,GOOD,36,GOOD,EW7153,FALSE,WMEEJ3BA9EK766641,-77.01891,38.9093,12/1/2016 18:20,1.48065E+12
"2001-2029 G St NW, Washington, DC 20052, USA",CE,GOOD,18,GOOD,R34159,TRUE,WMEFJ5DA0GK139942,-77.04543,38.89836,11/15/2016 6:15,1.47922E+12
"3435 Yuma St NW, Washington, DC 20008, USA",CE,GOOD,12,GOOD,R34002,FALSE,WMEEJ3BA3EK733974,-77.06674,38.94626,12/4/2016 21:00,1.48091E+12
"1684-1698 N Lynn St, Arlington, VA 22209, USA",CE,GOOD,25,GOOD,R34424,TRUE,WMEFJ5DA7GK139887,-77.0709,38.8942,12/4/2016 15:25,1.48089E+12
"1215 Meigs Pl NE, Washington, DC 20002, USA",CE,GOOD,18,GOOD,R34321,TRUE,WMEFJ5DA8GK127828,-76.98616,38.90826,11/28/2016 15:05,1.48037E+12
"1706 Independence Ave SE, Washington, DC 20003, USA",CE,GOOD,53,GOOD,R33877,TRUE,WMEFJ5DA5GK138950,-76.98039,38.88766,11/19/2016 2:20,1.47955E+12
"225-227 Channing St NE, Washington, DC 20002",CE,GOOD,63,GOOD,EK6753,FALSE,WMEEJ3BA4DK621571,-77.00249,38.92235,11/10/2016 3:05,1.47878E+12
"2100-2110 3rd St NE, Washington, DC 20002, USA",CE,GOOD,87,GOOD,EZ4277,FALSE,WMEEJ3BA0EK770982,-77.00208,38.91826,11/17/2016 13:45,1.47942E+12
"1063 31st St NW, Washington, DC 20007, USA",CE,GOOD,100,GOOD,EU6638,FALSE,WMEEJ3BA1EK767301,-77.06114,38.90443,11/22/2016 13:45,1.47985E+12
"8 Snows Ct NW, Washington, DC 20037, USA",CE,GOOD,57,GOOD,EW7126,FALSE,WMEEJ3BA3EK767512,-77.05234,38.9016,11/28/2016 0:00,1.48032E+12
"901 30th St NW, Washington, DC 20007",CE,GOOD,15,GOOD,R34041,FALSE,WMEEJ3BA4EK736995,-77.05914,38.90281,11/9/2016 9:00,1.47871E+12
"6669 32nd Pl NW, Washington, DC 20015, USA",CE,GOOD,100,GOOD,EZ4334,FALSE,WMEEJ3BA0EK771081,-77.05928,38.97673,11/16/2016 9:30,1.47932E+12
"2323-2405 37th St NW, Washington, DC 20007, USA",CE,GOOD,9,GOOD,EC6584,TRUE,WMEFJ5DA8GK127487,-77.07307,38.92091,12/1/2016 10:15,1.48062E+12
"4551 Fort Dr NW, Washington, DC 20016, USA",CE,GOOD,39,GOOD,R34025,FALSE,WMEEJ3BA3EK736275,-77.07853,38.94927,11/29/2016 3:30,1.48042E+12
"315 Evarts St NE, Washington, DC 20002, USA",CE,GOOD,100,GOOD,EW7115,FALSE,WMEEJ3BA8EK769742,-77.00134,38.92449,11/20/2016 22:15,1.47971E+12
"388 4th St SW, Washington, DC 20024, USA",CE,GOOD,39,GOOD,EU6686,FALSE,WMEEJ3BA2EK762625,-77.01742,38.88402,11/11/2016 14:45,1.4789E+12
"3806 Porter St NW, Washington, DC 20016, USA",CE,GOOD,31,GOOD,EP0027,TRUE,WMEFJ5DA6GK125091,-77.0745,38.93686,12/3/2016 4:10,1.48077E+12
"824 11th St NE, Washington, DC 20002, USA",CE,GOOD,50,GOOD,R34150,TRUE,WMEFJ5DA4GK141855,-76.99157,38.9009,11/23/2016 17:45,1.47995E+12
"1207 Holbrook St NE, Washington, DC 20002",CE,GOOD,100,GOOD,EW7114,FALSE,WMEEJ3BA3EK768420,-76.9844,38.90172,11/9/2016 8:25,1.47871E+12
"3438 S Wakefield St, Arlington, VA 22206, USA",CE,GOOD,9,GOOD,R34066,FALSE,WMEEJ3BA3EK732887,-77.09151,38.83414,12/3/2016 4:20,1.48077E+12
"435 Hamilton St NW, Washington, DC 20011, USA",CE,GOOD,24,GOOD,EW7134,FALSE,WMEEJ3BAXEK768432,-77.01903,38.95318,11/24/2016 22:10,1.48005E+12
"3018 Porter St NW, Washington, DC 20008, USA",CE,GOOD,48,GOOD,EZ4260,FALSE,WMEEJ3BA6EK748470,-77.06165,38.93731,11/18/2016 4:10,1.47947E+12
"1747-1749 S St NW, Washington, DC 20009, USA",CE,GOOD,36,GOOD,EU6694,FALSE,WMEEJ3BA1EK762065,-77.04106,38.91414,11/19/2016 22:15,1.47962E+12
"1415 Howard Rd SE, Washington, DC 20020, USA",CE,GOOD,93,GOOD,EW7142,FALSE,WMEEJ3BA0EK770769,-76.98916,38.85956,11/21/2016 19:40,1.47979E+12
